"시도별(17개)","규모별","산업분류별","시점","현원[명]","구인인원[명]","채용인원[명]","미충원인원[명]","부족인원[명]","채용계획인원[명]","부족률[%]",
"대전광역시","중소규모(5~299인)","C.제조업(10~34)","2023. 2/2","39006","2320","1883","437","1279","1294","3.2",
"대전광역시","중소규모(5~299인)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2023. 1/2","249088","25609","23686","1923","9660","9650","3.7",
"대전광역시","중소규모(5~299인)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2023. 2/2","255898","28976","27645","1331","6376","6315","2.4",
"대전광역시","중소규모(5~299인)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2023. 1/2","1180","8","6","2","0","1","0",
"대전광역시","중소규모(5~299인)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2023. 2/2","877","11","11","0","0","0","0",
"대전광역시","중소규모(5~299인)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2023. 1/2","1496","105","86","19","57","57","3.7",
"대전광역시","중소규모(5~299인)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2023. 2/2","1213","55","45","10","22","22","1.8",
"대전광역시","중소규모(5~299인)","F.건설업(41~42)","2023. 1/2","37083","7638","7516","122","3174","3199","7.9",
"대전광역시","중소규모(5~299인)","F.건설업(41~42)","2023. 2/2","41637","16497","16359","138","1032","1032","2.4",
"대전광역시","중소규모(5~299인)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2023. 1/2","44417","3280","3022","258","1133","1141","2.5",
"대전광역시","중소규모(5~299인)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2023. 2/2","45648","3109","2967","142","1229","1260","2.6",
"대전광역시","중소규모(5~299인)","ELS 사업;개인,공공서비스업(36-39,68-96)","2023. 1/2","129898","12502","11587","915","3261","3255","2.4",
"대전광역시","중소규모(5~299인)","ELS 사업;개인,공공서비스업(36-39,68-96)","2023. 2/2","131108","7503","6926","577","2855","2888","2.1",
"대전광역시","중소규모(5~299인)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2023. 1/2","37690","2190","1560","630","2092","2055","5.3",
"대전광역시","중소규모(5~299인)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2023. 2/2","37504","1867","1393","474","1259","1135","3.2",
"대전광역시","중소규모(5~299인)","G.도매 및 소매업(45~47)","2023. 1/2","33933","1682","1555","127","636","630","1.8",
"대전광역시","중소규모(5~299인)","G.도매 및 소매업(45~47)","2023. 2/2","34365","1441","1373","68","825","823","2.3",
"대전광역시","중소규모(5~299인)","H.운수 및 창고업(49~52)","2023. 1/2","10847","825","425","400","1260","1260","10.4",
"대전광역시","중소규모(5~299인)","H.운수 및 창고업(49~52)","2023. 2/2","11076","639","382","257","735","664","6.2",
"대전광역시","중소규모(5~299인)","I.숙박 및 음식점업(55~56)","2023. 1/2","10484","1598","1468","130","497","511","4.5",
"대전광역시","중소규모(5~299인)","I.숙박 및 음식점업(55~56)","2023. 2/2","11284","1668","1593","75","405","437","3.5",
"대전광역시","중소규모(5~299인)","J.정보통신업(58~63)","2023. 1/2","15092","954","807","147","621","621","4",
"대전광역시","중소규모(5~299인)","J.정보통신업(58~63)","2023. 2/2","15759","780","649","131","487","433","3",
"대전광역시","중소규모(5~299인)","K.금융 및 보험업(64~66)","2023. 1/2","10572","403","322","81","212","173","2",
"대전광역시","중소규모(5~299인)","K.금융 및 보험업(64~66)","2023. 2/2","9793","437","351","86","37","37",".4",
"대전광역시","중소규모(5~299인)","L.부동산업(68)","2023. 1/2","7532","481","481","0","23","23",".3",
"대전광역시","중소규모(5~299인)","L.부동산업(68)","2023. 2/2","7715","365","365","0","58","58",".7",
"대전광역시","중소규모(5~299인)","M.전문, 과학 및 기술 서비스업(70~73)","2023. 1/2","25238","1556","1342","214","727","722","2.8",
"대전광역시","중소규모(5~299인)","M.전문, 과학 및 기술 서비스업(70~73)","2023. 2/2","25552","1271","1127","144","822","762","3.1",
"대전광역시","중소규모(5~299인)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2023. 1/2","23841","2248","2125","123","678","687","2.8",
"대전광역시","중소규모(5~299인)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2023. 2/2","23356","1501","1376","125","409","445","1.7",
"대전광역시","중소규모(5~299인)","P.교육 서비스업(85)","2023. 1/2","13257","1653","1606","47","214","198","1.6",
"대전광역시","중소규모(5~299인)","P.교육 서비스업(85)","2023. 2/2","13217","567","551","16","179","209","1.3",
"대전광역시","중소규모(5~299인)","Q.보건업 및 사회복지 서비스업(86~87)","2023. 1/2","48430","5607","5170","437","1325","1324","2.7",
"대전광역시","중소규모(5~299인)","Q.보건업 및 사회복지 서비스업(86~87)","2023. 2/2","49453","3200","2948","252","1202","1215","2.4",
"대전광역시","중소규모(5~299인)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2023. 1/2","2988","462","412","50","73","73","2.4",
"대전광역시","중소규모(5~299인)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2023. 2/2","3228","147","129","18","58","72","1.8",
"대전광역시","중소규모(5~299인)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2023. 1/2","7116","389","364","25","165","173","2.3",
"대전광역시","중소규모(5~299인)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2023. 2/2","7375","397","385","12","104","104","1.4",
"울산광역시","5규모(300인이상)","전산업","2023. 1/2","100662","3155","3099","56","1274","1439","1.2",
"울산광역시","5규모(300인이상)","전산업","2023. 2/2","102534","3242","3200","42","1641","1754","1.6",
"울산광역시","5규모(300인이상)","BC 광공업 (05-34)","2023. 1/2","75928","1756","1723","33","970","970","1.3",
"울산광역시","5규모(300인이상)","BC 광공업 (05-34)","2023. 2/2","77112","2067","2060","7","1309","1309","1.7",
"울산광역시","5규모(300인이상)","B.광업(05~08)","2023. 1/2","0","0","0","0","0","0","0",
"울산광역시","5규모(300인이상)","B.광업(05~08)","2023. 2/2","0","0","0","0","0","0","0",
"울산광역시","5규모(300인이상)","C.제조업(10~34)","2023. 1/2","75928","1756","1723","33","970","970","1.3",
"울산광역시","5규모(300인이상)","C.제조업(10~34)","2023. 2/2","77112","2067","2060","7","1309","1309","1.7",
"울산광역시","5규모(300인이상)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2023. 1/2","24734","1399","1375","24","304","470","1.2",
"울산광역시","5규모(300인이상)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2023. 2/2","25422","1175","1140","35","332","445","1.3",
"울산광역시","5규모(300인이상)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2023. 1/2","1671","0","0","0","0","0","0",
"울산광역시","5규모(300인이상)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2023. 2/2","1626","0","0","0","0","0","0",
"울산광역시","5규모(300인이상)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2023. 1/2","0","0","0","0","0","0","0",
"울산광역시","5규모(300인이상)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2023. 2/2","0","0","0","0","0","0","0",
"울산광역시","5규모(300인이상)","F.건설업(41~42)","2023. 1/2","1514","90","89","1","0","0","0",
"울산광역시","5규모(300인이상)","F.건설업(41~42)","2023. 2/2","0","0","0","0","0","0","0",
"울산광역시","5규모(300인이상)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2023. 1/2","1413","90","90","0","26","26","1.8",
"울산광역시","5규모(300인이상)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2023. 2/2","1564","57","57","0","28","28","1.8",
"울산광역시","5규모(300인이상)","ELS 사업;개인,공공서비스업(36-39,68-96)","2023. 1/2","18100","1195","1174","21","261","426","1.4",
"울산광역시","5규모(300인이상)","ELS 사업;개인,공공서비스업(36-39,68-96)","2023. 2/2","20237","1089","1054","35","302","415","1.5",
"울산광역시","5규모(300인이상)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2023. 1/2","3708","23","23","0","17","17",".5",
"울산광역시","5규모(300인이상)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2023. 2/2","3621","29","29","0","3","2",".1",
"울산광역시","5규모(300인이상)","G.도매 및 소매업(45~47)","2023. 1/2","0","0","0","0","0","0","0",
"울산광역시","5규모(300인이상)","G.도매 및 소매업(45~47)","2023. 2/2","0","0","0","0","0","0","0",
"울산광역시","5규모(300인이상)","H.운수 및 창고업(49~52)","2023. 1/2","1159","23","23","0","10","10",".9",
"울산광역시","5규모(300인이상)","H.운수 및 창고업(49~52)","2023. 2/2","1153","18","18","0","1","0",".1",
"울산광역시","5규모(300인이상)","I.숙박 및 음식점업(55~56)","2023. 1/2","1413","90","90","0","26","26","1.8",
"울산광역시","5규모(300인이상)","I.숙박 및 음식점업(55~56)","2023. 2/2","1564","57","57","0","28","28","1.8",
"울산광역시","5규모(300인이상)","J.정보통신업(58~63)","2023. 1/2","0","0","0","0","0","0","0",
"울산광역시","5규모(300인이상)","J.정보통신업(58~63)","2023. 2/2","0","0","0","0","0","0","0",
"울산광역시","5규모(300인이상)","K.금융 및 보험업(64~66)","2023. 1/2","878","0","0","0","7","7",".8",
"울산광역시","5규모(300인이상)","K.금융 및 보험업(64~66)","2023. 2/2","843","11","11","0","2","2",".2",
"울산광역시","5규모(300인이상)","L.부동산업(68)","2023. 1/2","875","56","56","0","6","6",".7",
"울산광역시","5규모(300인이상)","L.부동산업(68)","2023. 2/2","1363","90","90","0","0","0","0",
"울산광역시","5규모(300인이상)","M.전문, 과학 및 기술 서비스업(70~73)","2023. 1/2","5204","167","166","1","207","207","3.8",
"울산광역시","5규모(300인이상)","M.전문, 과학 및 기술 서비스업(70~73)","2023. 2/2","5927","286","285","1","146","146","2.4",
"울산광역시","5규모(300인이상)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2023. 1/2","2059","206","206","0","0","0","0",
"울산광역시","5규모(300인이상)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2023. 2/2","2719","164","163","1","0","14","0",
"울산광역시","5규모(300인이상)","P.교육 서비스업(85)","2023. 1/2","3398","209","209","0","17","141",".5",
"울산광역시","5규모(300인이상)","P.교육 서비스업(85)","2023. 2/2","3618","277","275","2","80","163","2.2",
"울산광역시","5규모(300인이상)","Q.보건업 및 사회복지 서비스업(86~87)","2023. 1/2","6563","558","537","21","31","73",".5",
"울산광역시","5규모(300인이상)","Q.보건업 및 사회복지 서비스업(86~87)","2023. 2/2","6610","272","241","31","76","92","1.1",
"울산광역시","5규모(300인이상)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2023. 1/2","0","0","0","0","0","0","0",
"울산광역시","5규모(300인이상)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2023. 2/2","0","0","0","0","0","0","0",
"울산광역시","5규모(300인이상)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2023. 1/2","0","0","0","0","0","0","0",
"울산광역시","5규모(300인이상)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2023. 2/2","0","0","0","0","0","0","0",
"울산광역시","중소규모(5~299인)","전산업","2023. 1/2","221554","17883","16034","1849","6830","6995","3",
"울산광역시","중소규모(5~299인)","전산업","2023. 2/2","224996","11981","10689","1292","5862","6070","2.5",
"울산광역시","중소규모(5~299인)","BC 광공업 (05-34)","2023. 1/2","81265","4747","3714","1033","3137","3124","3.7",
"울산광역시","중소규모(5~299인)","BC 광공업 (05-34)","2023. 2/2","80375","3696","3015","681","2777","2820","3.3",
"울산광역시","중소규모(5~299인)","B.광업(05~08)","2023. 1/2","176","1","1","0","1","1",".6",
"울산광역시","중소규모(5~299인)","B.광업(05~08)","2023. 2/2","166","6","4","2","2","2","1.2",
"울산광역시","중소규모(5~299인)","C.제조업(10~34)","2023. 1/2","81089","4746","3713","1033","3136","3124","3.7",
"울산광역시","중소규모(5~299인)","C.제조업(10~34)","2023. 2/2","80209","3690","3010","680","2775","2817","3.3",
"울산광역시","중소규모(5~299인)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2023. 1/2","140290","13137","12320","817","3692","3871","2.6",
"울산광역시","중소규모(5~299인)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2023. 2/2","144621","8285","7674","611","3084","3250","2.1",
"울산광역시","중소규모(5~299인)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2023. 1/2","1016","27","27","0","5","5",".5",
"울산광역시","중소규모(5~299인)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2023. 2/2","994","18","18","0","18","25","1.8",
"울산광역시","중소규모(5~299인)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2023. 1/2","2038","79","71","8","19","21",".9",
"울산광역시","중소규모(5~299인)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2023. 2/2","2007","59","50","9","40","40","2",
"울산광역시","중소규모(5~299인)","F.건설업(41~42)","2023. 1/2","25983","3764","3704","60","839","849","3.1",
"울산광역시","중소규모(5~299인)","F.건설업(41~42)","2023. 2/2","28452","1798","1757","41","666","679","2.3",
"울산광역시","중소규모(5~299인)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2023. 1/2","21077","1186","1070","116","571","590","2.6",
"울산광역시","중소규모(5~299인)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2023. 2/2","21199","1349","1246","103","475","456","2.2",
"울산광역시","중소규모(5~299인)","ELS 사업;개인,공공서비스업(36-39,68-96)","2023. 1/2","72479","7064","6738","326","1543","1682","2.1",
"울산광역시","중소규모(5~299인)","ELS 사업;개인,공공서비스업(36-39,68-96)","2023. 2/2","73345","4091","3845","246","1314","1474","1.8",
"울산광역시","중소규모(5~299인)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2023. 1/2","20750","1122","808","314","740","750","3.4",
"울산광역시","중소규모(5~299인)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2023. 2/2","21625","1047","825","222","630","641","2.8",
"울산광역시","중소규모(5~299인)","G.도매 및 소매업(45~47)","2023. 1/2","14630","545","495","50","292","297","2",
"울산광역시","중소규모(5~299인)","G.도매 및 소매업(45~47)","2023. 2/2","14480","667","611","56","314","299","2.1",
"울산광역시","중소규모(5~299인)","H.운수 및 창고업(49~52)","2023. 1/2","11482","913","610","303","647","663","5.3",
"울산광역시","중소규모(5~299인)","H.운수 및 창고업(49~52)","2023. 2/2","12112","803","590","213","521","531","4.1",
"울산광역시","중소규모(5~299인)","I.숙박 및 음식점업(55~56)","2023. 1/2","6447","642","575","67","278","293","4.1",
"울산광역시","중소규모(5~299인)","I.숙박 및 음식점업(55~56)","2023. 2/2","6719","682","634","48","161","157","2.3",
"울산광역시","중소규모(5~299인)","J.정보통신업(58~63)","2023. 1/2","2851","101","94","7","39","42","1.3",
"울산광역시","중소규모(5~299인)","J.정보통신업(58~63)","2023. 2/2","2960","185","176","9","84","82","2.8",
"울산광역시","중소규모(5~299인)","K.금융 및 보험업(64~66)","2023. 1/2","5401","81","77","4","49","41",".9",
"울산광역시","중소규모(5~299인)","K.금융 및 보험업(64~66)","2023. 2/2","5558","42","42","0","8","2",".1",
"울산광역시","중소규모(5~299인)","L.부동산업(68)","2023. 1/2","3734","124","124","0","6","8",".2",
"울산광역시","중소규모(5~299인)","L.부동산업(68)","2023. 2/2","3538","173","161","12","12","12",".3",
"울산광역시","중소규모(5~299인)","M.전문, 과학 및 기술 서비스업(70~73)","2023. 1/2","10138","606","524","82","320","311","3.1",
"울산광역시","중소규모(5~299인)","M.전문, 과학 및 기술 서비스업(70~73)","2023. 2/2","9943","427","364","63","201","245","2",
"울산광역시","중소규모(5~299인)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2023. 1/2","13620","974","936","38","278","279","2",
"울산광역시","중소규모(5~299인)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2023. 2/2","13710","747","721","26","203","295","1.5",
"울산광역시","중소규모(5~299인)","P.교육 서비스업(85)","2023. 1/2","6481","731","730","1","109","115","1.7",
"울산광역시","중소규모(5~299인)","P.교육 서비스업(85)","2023. 2/2","6618","247","244","3","105","91","1.6",
"울산광역시","중소규모(5~299인)","Q.보건업 및 사회복지 서비스업(86~87)","2023. 1/2","29424","3891","3736","155","661","730","2.2",
"울산광역시","중소규모(5~299인)","Q.보건업 및 사회복지 서비스업(86~87)","2023. 2/2","30712","1964","1843","121","631","633","2",
"울산광역시","중소규모(5~299인)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2023. 1/2","2366","318","298","20","49","80","2",
"울산광역시","중소규모(5~299인)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2023. 2/2","2291","139","139","0","26","57","1.1",
"울산광역시","중소규모(5~299인)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2023. 1/2","4679","341","320","21","101","138","2.1",
"울산광역시","중소규모(5~299인)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2023. 2/2","4525","336","324","12","97","102","2.1",
"세종특별자치시","5규모(300인이상)","전산업","2023. 1/2","10272","719","637","82","184","167","1.8",
"세종특별자치시","5규모(300인이상)","전산업","2023. 2/2","12263","1005","935","70","205","309","1.6",
"세종특별자치시","5규모(300인이상)","BC 광공업 (05-34)","2023. 1/2","5516","154","105","49","96","96","1.7",
"세종특별자치시","5규모(300인이상)","BC 광공업 (05-34)","2023. 2/2","5634","293","267","26","50","163",".9",
"세종특별자치시","5규모(300인이상)","B.광업(05~08)","2023. 1/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","B.광업(05~08)","2023. 2/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","C.제조업(10~34)","2023. 1/2","5516","154","105","49","96","96","1.7",
"세종특별자치시","5규모(300인이상)","C.제조업(10~34)","2023. 2/2","5634","293","267","26","50","163",".9",
"세종특별자치시","5규모(300인이상)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2023. 1/2","4756","566","532","34","87","71","1.8",
"세종특별자치시","5규모(300인이상)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2023. 2/2","6628","712","668","44","154","146","2.3",
"세종특별자치시","5규모(300인이상)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2023. 1/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2023. 2/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2023. 1/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2023. 2/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","F.건설업(41~42)","2023. 1/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","F.건설업(41~42)","2023. 2/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2023. 1/2","356","33","33","0","0","0","0",
"세종특별자치시","5규모(300인이상)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2023. 2/2","664","41","38","3","3","3",".4",
"세종특별자치시","5규모(300인이상)","ELS 사업;개인,공공서비스업(36-39,68-96)","2023. 1/2","3748","485","451","34","87","71","2.3",
"세종특별자치시","5규모(300인이상)","ELS 사업;개인,공공서비스업(36-39,68-96)","2023. 2/2","5180","538","508","30","96","87","1.8",
"세종특별자치시","5규모(300인이상)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2023. 1/2","652","48","48","0","0","0","0",
"세종특별자치시","5규모(300인이상)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2023. 2/2","784","133","123","10","56","56","6.7",
"세종특별자치시","5규모(300인이상)","G.도매 및 소매업(45~47)","2023. 1/2","356","33","33","0","0","0","0",
"세종특별자치시","5규모(300인이상)","G.도매 및 소매업(45~47)","2023. 2/2","664","41","38","3","3","3",".4",
"세종특별자치시","5규모(300인이상)","H.운수 및 창고업(49~52)","2023. 1/2","652","48","48","0","0","0","0",
"세종특별자치시","5규모(300인이상)","H.운수 및 창고업(49~52)","2023. 2/2","784","133","123","10","56","56","6.7",
"세종특별자치시","5규모(300인이상)","I.숙박 및 음식점업(55~56)","2023. 1/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","I.숙박 및 음식점업(55~56)","2023. 2/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","J.정보통신업(58~63)","2023. 1/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","J.정보통신업(58~63)","2023. 2/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","K.금융 및 보험업(64~66)","2023. 1/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","K.금융 및 보험업(64~66)","2023. 2/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","L.부동산업(68)","2023. 1/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","L.부동산업(68)","2023. 2/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","M.전문, 과학 및 기술 서비스업(70~73)","2023. 1/2","1545","97","83","14","56","40","3.5",
"세종특별자치시","5규모(300인이상)","M.전문, 과학 및 기술 서비스업(70~73)","2023. 2/2","1371","112","106","6","46","38","3.2",
"세종특별자치시","5규모(300인이상)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2023. 1/2","766","120","114","6","14","14","1.8",
"세종특별자치시","5규모(300인이상)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2023. 2/2","706","101","97","4","13","13","1.8",
"세종특별자치시","5규모(300인이상)","P.교육 서비스업(85)","2023. 1/2","1438","268","254","14","17","17","1.2",
"세종특별자치시","5규모(300인이상)","P.교육 서비스업(85)","2023. 2/2","1621","291","278","13","27","27","1.6",
"세종특별자치시","5규모(300인이상)","Q.보건업 및 사회복지 서비스업(86~87)","2023. 1/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","Q.보건업 및 사회복지 서비스업(86~87)","2023. 2/2","1481","34","26","8","10","10",".7",
"세종특별자치시","5규모(300인이상)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2023. 1/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2023. 2/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2023. 1/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2023. 2/2","0","0","0","0","0","0","0",
"세종특별자치시","중소규모(5~299인)","전산업","2023. 1/2","57487","5103","4618","485","1999","2017","3.4",
"세종특별자치시","중소규모(5~299인)","전산업","2023. 2/2","59547","5985","5484","501","2081","2041","3.4",
"세종특별자치시","중소규모(5~299인)","BC 광공업 (05-34)","2023. 1/2","14314","921","745","176","629","622","4.2",
"세종특별자치시","중소규모(5~299인)","BC 광공업 (05-34)","2023. 2/2","15339","809","626","183","800","721","5",
"세종특별자치시","중소규모(5~299인)","B.광업(05~08)","2023. 1/2","102","5","5","0","3","3","2.9",
"세종특별자치시","중소규모(5~299인)","B.광업(05~08)","2023. 2/2","123","9","5","4","8","8","6.1",
"세종특별자치시","중소규모(5~299인)","C.제조업(10~34)","2023. 1/2","14212","917","740","177","626","619","4.2",
"세종특별자치시","중소규모(5~299인)","C.제조업(10~34)","2023. 2/2","15217","800","621","179","792","713","4.9",
"세종특별자치시","중소규모(5~299인)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2023. 1/2","43173","4182","3873","309","1371","1395","3.1",
"세종특별자치시","중소규모(5~299인)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2023. 2/2","44208","5176","4858","318","1281","1320","2.8",
"세종특별자치시","중소규모(5~299인)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2023. 1/2","384","2","2","0","0","0","0",
"세종특별자치시","중소규모(5~299인)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2023. 2/2","669","19","19","0","2","2",".3",
"세종특별자치시","중소규모(5~299인)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2023. 1/2","554","20","12","8","16","16","2.8",
"세종특별자치시","중소규모(5~299인)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2023. 2/2","609","29","22","7","17","17","2.7",
"세종특별자치시","중소규모(5~299인)","F.건설업(41~42)","2023. 1/2","4374","685","670","15","93","102","2.1",
"세종특별자치시","중소규모(5~299인)","F.건설업(41~42)","2023. 2/2","5250","2829","2814","15","43","43",".8",
"세종특별자치시","중소규모(5~299인)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2023. 1/2","4520","453","421","32","141","166","3",
"세종특별자치시","중소규모(5~299인)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2023. 2/2","4454","431","415","16","70","70","1.5",
"세종특별자치시","중소규모(5~299인)","ELS 사업;개인,공공서비스업(36-39,68-96)","2023. 1/2","28759","2630","2473","157","842","850","2.8",
"세종특별자치시","중소규모(5~299인)","ELS 사업;개인,공공서비스업(36-39,68-96)","2023. 2/2","28198","1606","1429","177","905","951","3.1",
"세종특별자치시","중소규모(5~299인)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2023. 1/2","5520","414","310","104","294","277","5.1",
"세종특별자치시","중소규모(5~299인)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2023. 2/2","6306","311","200","111","263","256","4",
"세종특별자치시","중소규모(5~299인)","G.도매 및 소매업(45~47)","2023. 1/2","2787","154","125","29","72","96","2.5",
"세종특별자치시","중소규모(5~299인)","G.도매 및 소매업(45~47)","2023. 2/2","2771","241","231","10","31","31","1.1",
"세종특별자치시","중소규모(5~299인)","H.운수 및 창고업(49~52)","2023. 1/2","1799","166","82","84","171","171","8.7",
"세종특별자치시","중소규모(5~299인)","H.운수 및 창고업(49~52)","2023. 2/2","1693","141","61","80","176","176","9.4",
"세종특별자치시","중소규모(5~299인)","I.숙박 및 음식점업(55~56)","2023. 1/2","1733","299","296","3","69","69","3.8",
"세종특별자치시","중소규모(5~299인)","I.숙박 및 음식점업(55~56)","2023. 2/2","1683","190","184","6","39","39","2.3",
"세종특별자치시","중소규모(5~299인)","J.정보통신업(58~63)","2023. 1/2","1788","205","187","18","101","101","5.3",
"세종특별자치시","중소규모(5~299인)","J.정보통신업(58~63)","2023. 2/2","1940","135","104","31","73","70","3.6",
"세종특별자치시","중소규모(5~299인)","K.금융 및 보험업(64~66)","2023. 1/2","1550","41","39","2","22","5","1.4",
"세종특별자치시","중소규모(5~299인)","K.금융 및 보험업(64~66)","2023. 2/2","2005","16","16","0","13","8",".6",
"세종특별자치시","중소규모(5~299인)","L.부동산업(68)","2023. 1/2","2354","188","188","0","13","13",".5",
"세종특별자치시","중소규모(5~299인)","L.부동산업(68)","2023. 2/2","2385","144","144","0","5","5",".2",
"세종특별자치시","중소규모(5~299인)","M.전문, 과학 및 기술 서비스업(70~73)","2023. 1/2","6001","497","409","88","227","227","3.6",
"세종특별자치시","중소규모(5~299인)","M.전문, 과학 및 기술 서비스업(70~73)","2023. 2/2","6674","421","328","93","216","232","3.1",
