"시도별(17개)","규모별","직종별","시점","현원[명]","구인인원[명]","채용인원[명]","미충원인원[명]","부족인원[명]","채용계획인원[명]","부족률[%]",
"전국","중소규모(5~299인)","88 인쇄ㆍ목재ㆍ공예 및 기타 설치ㆍ정비ㆍ생산직","2024. 2/2","115644","5758","4553","1205","4333","4228","3.6",
"전국","중소규모(5~299인)","89 제조 단순직","2024. 1/2","406925","34015","28507","5508","18396","18237","4.3",
"전국","중소규모(5~299인)","89 제조 단순직","2024. 2/2","400060","33586","28426","5160","17398","17745","4.2",
"전국","중소규모(5~299인)","811 기계장비 설치ㆍ정비원(운송장비 제외)","2024. 1/2","108329","6393","4909","1484","4961","5025","4.4",
"전국","중소규모(5~299인)","811 기계장비 설치ㆍ정비원(운송장비 제외)","2024. 2/2","117010","6061","4215","1846","4674","4657","3.8",
"전국","중소규모(5~299인)","812 운송장비 정비원","2024. 1/2","73544","3786","3186","600","2102","2033","2.8",
"전국","중소규모(5~299인)","812 운송장비 정비원","2024. 2/2","76688","3346","2865","481","2353","2379","3",
"전국","중소규모(5~299인)","813 금형원 및 공작기계 조작원","2024. 1/2","179032","8470","6400","2070","7155","7168","3.8",
"전국","중소규모(5~299인)","813 금형원 및 공작기계 조작원","2024. 2/2","183775","9439","7232","2207","7227","7072","3.8",
"전국","중소규모(5~299인)","814 냉ㆍ난방 설비 조작원","2024. 1/2","18545","1261","1185","76","313","311","1.7",
"전국","중소규모(5~299인)","814 냉ㆍ난방 설비 조작원","2024. 2/2","18544","851","769","82","276","274","1.5",
"전국","중소규모(5~299인)","815 자동 조립라인ㆍ산업용 로봇 조작원","2024. 1/2","7876","432","297","135","325","323","4",
"전국","중소규모(5~299인)","815 자동 조립라인ㆍ산업용 로봇 조작원","2024. 2/2","7038","430","344","86","145","145","2",
"전국","중소규모(5~299인)","816 기계 조립원(운송장비 제외)","2024. 1/2","47429","3246","2565","681","2572","2506","5.1",
"전국","중소규모(5~299인)","816 기계 조립원(운송장비 제외)","2024. 2/2","45989","2580","2071","509","2042","2058","4.3",
"전국","중소규모(5~299인)","817 운송장비 조립원","2024. 1/2","58564","3663","2875","788","2310","2299","3.8",
"전국","중소규모(5~299인)","817 운송장비 조립원","2024. 2/2","58027","3224","2579","645","1270","1220","2.1",
"전국","중소규모(5~299인)","821 금속관련 기계ㆍ설비 조작원","2024. 1/2","58941","3443","2731","712","2058","2030","3.4",
"전국","중소규모(5~299인)","821 금속관련 기계ㆍ설비 조작원","2024. 2/2","49423","1861","1510","351","1120","1075","2.2",
"전국","중소규모(5~299인)","822 판금원 및 제관원","2024. 1/2","12578","583","473","110","460","423","3.5",
"전국","중소규모(5~299인)","822 판금원 및 제관원","2024. 2/2","12471","1316","1255","61","267","276","2.1",
"전국","중소규모(5~299인)","823 단조원 및 주조원","2024. 1/2","20485","1423","1107","316","886","890","4.1",
"전국","중소규모(5~299인)","823 단조원 및 주조원","2024. 2/2","21143","1117","924","193","530","518","2.4",
"전국","중소규모(5~299인)","824 용접원","2024. 1/2","65020","4798","3705","1093","3297","3042","4.8",
"전국","중소규모(5~299인)","824 용접원","2024. 2/2","66190","4484","3491","993","3117","3093","4.5",
"전국","중소규모(5~299인)","825 도장원 및 도금원","2024. 1/2","30115","1651","1040","611","1599","1540","5",
"전국","중소규모(5~299인)","825 도장원 및 도금원","2024. 2/2","31075","2111","1414","697","1704","1570","5.2",
"전국","중소규모(5~299인)","826 비금속제품 생산기계 조작원","2024. 1/2","32371","930","755","175","1031","944","3.1",
"전국","중소규모(5~299인)","826 비금속제품 생산기계 조작원","2024. 2/2","31421","1768","1592","176","1375","1359","4.2",
"전국","중소규모(5~299인)","831 전기공","2024. 1/2","129545","15097","14310","787","2365","2344","1.8",
"전국","중소규모(5~299인)","831 전기공","2024. 2/2","119468","14664","14194","470","2432","2390","2",
"전국","중소규모(5~299인)","832 전기ㆍ전자기기 설치ㆍ수리원","2024. 1/2","38494","1641","1214","427","1412","1478","3.5",
"전국","중소규모(5~299인)","832 전기ㆍ전자기기 설치ㆍ수리원","2024. 2/2","34791","1045","801","244","1134","1131","3.2",
"전국","중소규모(5~299인)","833 발전ㆍ배전 장치 조작원","2024. 1/2","12709","135","127","8","118","74",".9",
"전국","중소규모(5~299인)","833 발전ㆍ배전 장치 조작원","2024. 2/2","13125","240","216","24","194","152","1.5",
"전국","중소규모(5~299인)","834 전기ㆍ전자 설비 조작원","2024. 1/2","75748","5843","5401","442","1188","1163","1.5",
"전국","중소규모(5~299인)","834 전기ㆍ전자 설비 조작원","2024. 2/2","77244","5256","4885","371","1305","1408","1.7",
"전국","중소규모(5~299인)","835 전기ㆍ전자 부품ㆍ제품 생산기계 조작원","2024. 1/2","50665","3065","2438","627","1786","1905","3.4",
"전국","중소규모(5~299인)","835 전기ㆍ전자 부품ㆍ제품 생산기계 조작원","2024. 2/2","50712","2846","2302","544","1735","1766","3.3",
"전국","중소규모(5~299인)","836 전기ㆍ전자 부품ㆍ제품 조립원","2024. 1/2","96654","6927","6085","842","3364","3323","3.4",
"전국","중소규모(5~299인)","836 전기ㆍ전자 부품ㆍ제품 조립원","2024. 2/2","99037","6810","6100","710","3642","3586","3.5",
"전국","중소규모(5~299인)","841 정보통신기기 설치ㆍ수리원","2024. 1/2","13976","827","641","186","419","419","2.9",
"전국","중소규모(5~299인)","841 정보통신기기 설치ㆍ수리원","2024. 2/2","14794","802","630","172","566","566","3.7",
"전국","중소규모(5~299인)","842 방송·통신장비 설치ㆍ정비원","2024. 1/2","55942","3254","3041","213","861","1006","1.5",
"전국","중소규모(5~299인)","842 방송·통신장비 설치ㆍ정비원","2024. 2/2","55553","2945","2848","97","767","699","1.4",
"전국","중소규모(5~299인)","851 석유ㆍ화학물 가공장치 조작원","2024. 1/2","24616","786","700","86","412","407","1.6",
"전국","중소규모(5~299인)","851 석유ㆍ화학물 가공장치 조작원","2024. 2/2","26194","1103","852","251","773","866","2.9",
"전국","중소규모(5~299인)","852 고무ㆍ플라스틱 및 화학제품 생산기계 조작원 및 조립원","2024. 1/2","113167","6072","4716","1356","3710","3650","3.2",
"전국","중소규모(5~299인)","852 고무ㆍ플라스틱 및 화학제품 생산기계 조작원 및 조립원","2024. 2/2","113805","5846","4432","1414","4017","3979","3.4",
"전국","중소규모(5~299인)","853 환경관련 장치 조작원","2024. 1/2","22317","1017","846","171","566","567","2.5",
"전국","중소규모(5~299인)","853 환경관련 장치 조작원","2024. 2/2","22188","727","667","60","311","325","1.4",
"전국","중소규모(5~299인)","861 섬유 제조ㆍ가공 기계 조작원","2024. 1/2","28733","868","745","123","773","679","2.6",
"전국","중소규모(5~299인)","861 섬유 제조ㆍ가공 기계 조작원","2024. 2/2","28487","1726","1318","408","879","879","3",
"전국","중소규모(5~299인)","862 패턴사, 재단사 및 재봉사","2024. 1/2","24386","942","819","123","385","344","1.6",
"전국","중소규모(5~299인)","862 패턴사, 재단사 및 재봉사","2024. 2/2","23830","1101","1027","74","621","621","2.5",
"전국","중소규모(5~299인)","863 의복 제조원 및 수선원","2024. 1/2","1994","22","19","3","95","95","4.5",
"전국","중소규모(5~299인)","863 의복 제조원 및 수선원","2024. 2/2","1734","175","161","14","92","92","5",
"전국","중소규모(5~299인)","864 제화원, 기타 섬유ㆍ의복 기계 조작원 및 조립원","2024. 1/2","14002","684","663","21","586","582","4",
"전국","중소규모(5~299인)","864 제화원, 기타 섬유ㆍ의복 기계 조작원 및 조립원","2024. 2/2","12858","455","403","52","240","240","1.8",
"전국","중소규모(5~299인)","871 제과ㆍ제빵원 및 떡제조원","2024. 1/2","17433","1437","1325","112","719","757","4",
"전국","중소규모(5~299인)","871 제과ㆍ제빵원 및 떡제조원","2024. 2/2","18350","1076","960","116","580","582","3.1",
"전국","중소규모(5~299인)","872 식품 가공 기능원","2024. 1/2","57981","5467","4272","1195","3162","3243","5.2",
"전국","중소규모(5~299인)","872 식품 가공 기능원","2024. 2/2","59126","3682","2759","923","3133","3128","5",
"전국","중소규모(5~299인)","873 식품 가공 기계 조작원","2024. 1/2","51062","3728","2945","783","1887","1873","3.6",
"전국","중소규모(5~299인)","873 식품 가공 기계 조작원","2024. 2/2","48681","2647","2200","447","1515","1528","3",
"전국","중소규모(5~299인)","881 인쇄기계ㆍ사진현상기 조작원","2024. 1/2","23374","1100","906","194","739","739","3.1",
"전국","중소규모(5~299인)","881 인쇄기계ㆍ사진현상기 조작원","2024. 2/2","22551","751","521","230","812","791","3.5",
"전국","중소규모(5~299인)","882 목재ㆍ펄프ㆍ종이 생산기계 조작원","2024. 1/2","31515","1972","1436","536","1249","1168","3.8",
"전국","중소규모(5~299인)","882 목재ㆍ펄프ㆍ종이 생산기계 조작원","2024. 2/2","32981","1595","1473","122","659","643","2",
"전국","중소규모(5~299인)","883 가구ㆍ목제품 제조ㆍ수리원","2024. 1/2","19188","561","509","52","481","477","2.4",
"전국","중소규모(5~299인)","883 가구ㆍ목제품 제조ㆍ수리원","2024. 2/2","17830","934","709","225","1163","1144","6.1",
"전국","중소규모(5~299인)","884 공예원 및 귀금속세공원","2024. 1/2","4179","282","241","41","66","66","1.6",
"전국","중소규모(5~299인)","884 공예원 및 귀금속세공원","2024. 2/2","3968","279","226","53","195","195","4.7",
"전국","중소규모(5~299인)","885 악기ㆍ간판 및 기타 제조 종사자","2024. 1/2","39425","1848","1557","291","1125","1107","2.8",
"전국","중소규모(5~299인)","885 악기ㆍ간판 및 기타 제조 종사자","2024. 2/2","38316","2199","1623","576","1505","1456","3.8",
"전국","중소규모(5~299인)","890 제조 단순 종사자","2024. 1/2","406925","34015","28507","5508","18396","18237","4.3",
"전국","중소규모(5~299인)","890 제조 단순 종사자","2024. 2/2","400060","33586","28426","5160","17398","17745","4.2",
"전국","중소규모(5~299인)","90 농림어업직","2024. 1/2","26481","4476","4325","151","1515","1807","5.4",
"전국","중소규모(5~299인)","90 농림어업직","2024. 2/2","28599","5065","4955","110","519","900","1.8",
"전국","중소규모(5~299인)","901 작물재배 종사자","2024. 1/2","15706","2009","1958","51","1173","1180","6.9",
"전국","중소규모(5~299인)","901 작물재배 종사자","2024. 2/2","15453","3203","3159","44","325","511","2.1",
"전국","중소규모(5~299인)","902 낙농ㆍ사육 종사자","2024. 1/2","2076","147","144","3","46","46","2.2",
"전국","중소규모(5~299인)","902 낙농ㆍ사육 종사자","2024. 2/2","1865","90","90","0","10","16",".5",
"전국","중소규모(5~299인)","903 임업 종사자","2024. 1/2","365","44","44","0","0","0","0",
"전국","중소규모(5~299인)","903 임업 종사자","2024. 2/2","552","42","42","0","0","0","0",
"전국","중소규모(5~299인)","904 어업 종사자","2024. 1/2","470","26","26","0","26","93","5.2",
"전국","중소규모(5~299인)","904 어업 종사자","2024. 2/2","715","116","116","0","0","0","0",
"전국","중소규모(5~299인)","905 농림어업 단순 종사자","2024. 1/2","7864","2249","2153","96","270","489","3.3",
"전국","중소규모(5~299인)","905 농림어업 단순 종사자","2024. 2/2","10013","1615","1548","67","184","373","1.8",
"전국","중소규모(5~299인)","전직종","2024. 1/2","10928454","848170","761796","86374","315398","314361","2.8",
"전국","중소규모(5~299인)","전직종","2024. 2/2","10951403","764285","677168","87117","314708","320240","2.8",
"전국","중소규모(5~299인)","0 경영ㆍ사무ㆍ금융ㆍ보험직","2024. 1/2","2820225","115795","102903","12892","51578","50281","1.8",
"전국","중소규모(5~299인)","0 경영ㆍ사무ㆍ금융ㆍ보험직","2024. 2/2","2817943","104639","92911","11728","48463","48246","1.7",
"전국","중소규모(5~299인)","1 연구직 및 공학기술직","2024. 1/2","1091295","65625","54774","10851","34091","33412","3",
"전국","중소규모(5~299인)","1 연구직 및 공학기술직","2024. 2/2","1077091","57575","47863","9712","32840","32803","3",
"전국","중소규모(5~299인)","2 교육ㆍ법률ㆍ사회복지ㆍ경찰ㆍ소방직 및 군인","2024. 1/2","829804","96398","93652","2746","14694","14938","1.7",
"전국","중소규모(5~299인)","2 교육ㆍ법률ㆍ사회복지ㆍ경찰ㆍ소방직 및 군인","2024. 2/2","834828","40835","38510","2325","15681","16280","1.8",
"전국","중소규모(5~299인)","3 보건ㆍ의료직","2024. 1/2","533074","46696","42780","3916","13255","13478","2.4",
"전국","중소규모(5~299인)","3 보건ㆍ의료직","2024. 2/2","539138","39233","35262","3971","14879","15038","2.7",
"전국","중소규모(5~299인)","4 예술ㆍ디자인ㆍ방송ㆍ스포츠직","2024. 1/2","252018","19025","17483","1542","7864","7608","3",
"전국","중소규모(5~299인)","4 예술ㆍ디자인ㆍ방송ㆍ스포츠직","2024. 2/2","245083","16270","14033","2237","7656","7829","3",
"전국","중소규모(5~299인)","5 미용ㆍ여행ㆍ숙박ㆍ음식ㆍ경비ㆍ청소직","2024. 1/2","1448610","164883","157317","7566","43191","45172","2.9",
"전국","중소규모(5~299인)","5 미용ㆍ여행ㆍ숙박ㆍ음식ㆍ경비ㆍ청소직","2024. 2/2","1486347","141003","133298","7705","45475","48817","3",
"전국","중소규모(5~299인)","6 영업ㆍ판매ㆍ운전ㆍ운송직","2024. 1/2","1380141","107042","84568","22474","62004","61368","4.3",
"전국","중소규모(5~299인)","6 영업ㆍ판매ㆍ운전ㆍ운송직","2024. 2/2","1368012","106017","78951","27066","65109","65533","4.5",
"전국","중소규모(5~299인)","7 건설ㆍ채굴직","2024. 1/2","479947","90563","89301","1262","12275","12059","2.5",
"전국","중소규모(5~299인)","7 건설ㆍ채굴직","2024. 2/2","499885","122571","121390","1181","12317","13183","2.4",
"전국","중소규모(5~299인)","8 설치ㆍ정비ㆍ생산직","2024. 1/2","2066860","137669","114692","22977","74933","74237","3.5",
"전국","중소규모(5~299인)","8 설치ㆍ정비ㆍ생산직","2024. 2/2","2054479","131076","109995","21081","71769","71611","3.4",
"전국","중소규모(5~299인)","9 농림어업직","2024. 1/2","26481","4476","4325","151","1515","1807","5.4",
"전국","중소규모(5~299인)","9 농림어업직","2024. 2/2","28599","5065","4955","110","519","900","1.8",
"서울특별시","5규모(300인이상)","01 관리직(임원ㆍ부서장)","2024. 1/2","23865","357","339","18","88","88",".4",
"서울특별시","5규모(300인이상)","01 관리직(임원ㆍ부서장)","2024. 2/2","24603","236","220","16","46","46",".2",
"서울특별시","5규모(300인이상)","02 경영ㆍ행정ㆍ사무직","2024. 1/2","296120","18115","16591","1524","4944","5206","1.6",
"서울특별시","5규모(300인이상)","02 경영ㆍ행정ㆍ사무직","2024. 2/2","295345","19907","15826","4081","7254","7426","2.4",
"서울특별시","5규모(300인이상)","03 금융ㆍ보험직","2024. 1/2","60973","2572","2532","40","1351","1351","2.2",
"서울특별시","5규모(300인이상)","03 금융ㆍ보험직","2024. 2/2","60427","3070","2901","169","1568","1562","2.5",
"서울특별시","5규모(300인이상)","11 인문ㆍ사회과학 연구직","2024. 1/2","2411","307","283","24","19","10",".8",
"서울특별시","5규모(300인이상)","11 인문ㆍ사회과학 연구직","2024. 2/2","2260","213","212","1","31","27","1.4",
"서울특별시","5규모(300인이상)","12 자연ㆍ생명과학 연구직","2024. 1/2","8972","747","721","26","47","45",".5",
"서울특별시","5규모(300인이상)","12 자연ㆍ생명과학 연구직","2024. 2/2","9068","769","757","12","81","79",".9",
"서울특별시","5규모(300인이상)","13 정보통신 연구개발직 및 공학 기술직","2024. 1/2","99229","3443","2976","467","2347","2346","2.3",
"서울특별시","5규모(300인이상)","13 정보통신 연구개발직 및 공학 기술직","2024. 2/2","98630","4013","3422","591","2176","2188","2.2",
"서울특별시","5규모(300인이상)","14 건설ㆍ채굴 연구개발직 및 공학 기술직","2024. 1/2","38016","1793","1750","43","328","324",".9",
"서울특별시","5규모(300인이상)","14 건설ㆍ채굴 연구개발직 및 공학 기술직","2024. 2/2","36878","1357","1301","56","382","382","1",
"서울특별시","5규모(300인이상)","15 제조 연구개발직 및 공학 기술직","2024. 1/2","36134","1558","1426","132","426","426","1.2",
"서울특별시","5규모(300인이상)","15 제조 연구개발직 및 공학 기술직","2024. 2/2","36927","1455","1276","179","490","488","1.3",
"서울특별시","5규모(300인이상)","21 교육직","2024. 1/2","48499","7221","7067","154","442","1256",".9",
"서울특별시","5규모(300인이상)","21 교육직","2024. 2/2","48291","6751","6681","70","208","1142",".4",
"서울특별시","5규모(300인이상)","22 법률직","2024. 1/2","12893","483","465","18","165","165","1.3",
"서울특별시","5규모(300인이상)","22 법률직","2024. 2/2","12765","323","303","20","168","168","1.3",
"서울특별시","5규모(300인이상)","23 사회복지ㆍ종교직","2024. 1/2","2441","155","155","0","44","54","1.8",
"서울특별시","5규모(300인이상)","23 사회복지ㆍ종교직","2024. 2/2","2702","159","159","0","6","10",".2",
"서울특별시","5규모(300인이상)","24 경찰ㆍ소방ㆍ교도직","2024. 1/2","96","0","0","0","0","0","0",
"서울특별시","5규모(300인이상)","24 경찰ㆍ소방ㆍ교도직","2024. 2/2","0","0","0","0","0","0","0",
"서울특별시","5규모(300인이상)","25 군인 ","2024. 1/2","0","0","0","0","0","0","0",
"서울특별시","5규모(300인이상)","25 군인 ","2024. 2/2","0","0","0","0","0","0","0",
"서울특별시","5규모(300인이상)","30 보건ㆍ의료직","2024. 1/2","87954","6155","5897","258","1202","795","1.3",
"서울특별시","5규모(300인이상)","30 보건ㆍ의료직","2024. 2/2","85091","4167","3457","710","1506","1173","1.7",
"서울특별시","5규모(300인이상)","41 예술ㆍ디자인ㆍ방송직","2024. 1/2","33058","1749","1517","232","542","539","1.6",
"서울특별시","5규모(300인이상)","41 예술ㆍ디자인ㆍ방송직","2024. 2/2","33549","1703","1179","524","1026","1030","3",
"서울특별시","5규모(300인이상)","42 스포츠ㆍ레크리에이션직","2024. 1/2","2385","61","57","4","72","78","2.9",
"서울특별시","5규모(300인이상)","42 스포츠ㆍ레크리에이션직","2024. 2/2","2461","122","121","1","33","33","1.3",
"서울특별시","5규모(300인이상)","51 미용ㆍ예식 서비스직","2024. 1/2","355","17","12","5","7","7","1.9",
"서울특별시","5규모(300인이상)","51 미용ㆍ예식 서비스직","2024. 2/2","427","24","23","1","8","8","1.8",
"서울특별시","5규모(300인이상)","52 여행ㆍ숙박ㆍ오락 서비스직","2024. 1/2","18083","1529","1502","27","400","612","2.2",
"서울특별시","5규모(300인이상)","52 여행ㆍ숙박ㆍ오락 서비스직","2024. 2/2","18833","1029","959","70","184","216","1",
"서울특별시","5규모(300인이상)","53 음식 서비스직","2024. 1/2","19566","3587","3394","193","378","382","1.9",
"서울특별시","5규모(300인이상)","53 음식 서비스직","2024. 2/2","19481","3065","2921","144","454","485","2.3",
"서울특별시","5규모(300인이상)","54 경호ㆍ경비직","2024. 1/2","57042","8993","8587","406","947","960","1.6",
"서울특별시","5규모(300인이상)","54 경호ㆍ경비직","2024. 2/2","56357","6164","5677","487","758","759","1.3",
"서울특별시","5규모(300인이상)","55 돌봄 서비스직(간병ㆍ육아)","2024. 1/2","6277","278","278","0","38","38",".6",
"서울특별시","5규모(300인이상)","55 돌봄 서비스직(간병ㆍ육아)","2024. 2/2","5165","243","243","0","48","48",".9",
"서울특별시","5규모(300인이상)","56 청소 및 기타 개인서비스직","2024. 1/2","88707","12857","12508","349","862","911","1",
"서울특별시","5규모(300인이상)","56 청소 및 기타 개인서비스직","2024. 2/2","89882","8621","8244","377","1324","1317","1.5",
"서울특별시","5규모(300인이상)","61 영업ㆍ판매직","2024. 1/2","91538","12581","12333","248","1802","2278","1.9",
"서울특별시","5규모(300인이상)","61 영업ㆍ판매직","2024. 2/2","87441","11388","10945","443","2551","3363","2.8",
"서울특별시","5규모(300인이상)","62 운전ㆍ운송직","2024. 1/2","32715","2829","2542","287","678","728","2",
"서울특별시","5규모(300인이상)","62 운전ㆍ운송직","2024. 2/2","34814","2736","2308","428","749","801","2.1",
"서울특별시","5규모(300인이상)","70 건설ㆍ채굴직","2024. 1/2","13435","478","462","16","113","113",".8",
"서울특별시","5규모(300인이상)","70 건설ㆍ채굴직","2024. 2/2","15560","1240","1206","34","75","75",".5",
"서울특별시","5규모(300인이상)","81 기계 설치ㆍ정비ㆍ생산직","2024. 1/2","17444","1635","1547","88","310","376","1.7",
"서울특별시","5규모(300인이상)","81 기계 설치ㆍ정비ㆍ생산직","2024. 2/2","16392","1050","948","102","268","321","1.6",
"서울특별시","5규모(300인이상)","82 금속ㆍ재료 설치ㆍ정비ㆍ생산직 (판금ㆍ단조ㆍ주조ㆍ용접ㆍ도장 등)","2024. 1/2","49","5","5","0","2","2","3.9",
"서울특별시","5규모(300인이상)","82 금속ㆍ재료 설치ㆍ정비ㆍ생산직 (판금ㆍ단조ㆍ주조ㆍ용접ㆍ도장 등)","2024. 2/2","51","1","1","0","1","1","1.9",
"서울특별시","5규모(300인이상)","83 전기ㆍ전자 설치ㆍ정비ㆍ생산직","2024. 1/2","14592","1276","1222","54","144","144","1",
"서울특별시","5규모(300인이상)","83 전기ㆍ전자 설치ㆍ정비ㆍ생산직","2024. 2/2","13869","988","919","69","147","147","1",
"서울특별시","5규모(300인이상)","84 정보통신 설치ㆍ정비직","2024. 1/2","3858","158","99","59","13","13",".3",
"서울특별시","5규모(300인이상)","84 정보통신 설치ㆍ정비직","2024. 2/2","2247","114","89","25","12","12",".5",
"서울특별시","5규모(300인이상)","85 화학ㆍ환경 설치ㆍ정비ㆍ생산직","2024. 1/2","278","15","15","0","0","0","0",
"서울특별시","5규모(300인이상)","85 화학ㆍ환경 설치ㆍ정비ㆍ생산직","2024. 2/2","356","18","18","0","0","0","0",
"서울특별시","5규모(300인이상)","86 섬유ㆍ의복 생산직","2024. 1/2","1275","196","133","63","240","240","15.8",
"서울특별시","5규모(300인이상)","86 섬유ㆍ의복 생산직","2024. 2/2","666","5","5","0","0","0","0",
"서울특별시","5규모(300인이상)","87 식품 가공ㆍ생산직","2024. 1/2","2569","261","256","5","45","45","1.7",
"서울특별시","5규모(300인이상)","87 식품 가공ㆍ생산직","2024. 2/2","2450","200","198","2","43","43","1.7",
"서울특별시","5규모(300인이상)","88 인쇄ㆍ목재ㆍ공예 및 기타 설치ㆍ정비ㆍ생산직","2024. 1/2","1015","309","309","0","4","4",".4",
"서울특별시","5규모(300인이상)","88 인쇄ㆍ목재ㆍ공예 및 기타 설치ㆍ정비ㆍ생산직","2024. 2/2","938","14","13","1","4","4",".4",
"서울특별시","5규모(300인이상)","89 제조 단순직","2024. 1/2","14815","1604","1600","4","52","52",".3",
"서울특별시","5규모(300인이상)","89 제조 단순직","2024. 2/2","13940","1224","1194","30","34","34",".2",
"서울특별시","5규모(300인이상)","90 농림어업직","2024. 1/2","224","18","16","2","3","2","1.3",
"서울특별시","5규모(300인이상)","90 농림어업직","2024. 2/2","457","25","24","1","12","12","2.6",
"서울특별시","5규모(300인이상)","전직종","2024. 1/2","1136885","93342","88599","4743","18055","19590","1.6",
"서울특별시","5규모(300인이상)","전직종","2024. 2/2","1128325","82393","73749","8644","21648","23399","1.9",
"서울특별시","5규모(300인이상)","0 경영ㆍ사무ㆍ금융ㆍ보험직","2024. 1/2","380958","21043","19463","1580","6383","6645","1.6",
"서울특별시","5규모(300인이상)","0 경영ㆍ사무ㆍ금융ㆍ보험직","2024. 2/2","380375","23212","18947","4265","8867","9033","2.3",
"서울특별시","5규모(300인이상)","1 연구직 및 공학기술직","2024. 1/2","184763","7848","7157","691","3167","3151","1.7",
"서울특별시","5규모(300인이상)","1 연구직 및 공학기술직","2024. 2/2","183763","7806","6968","838","3160","3164","1.7",
"서울특별시","5규모(300인이상)","2 교육ㆍ법률ㆍ사회복지ㆍ경찰ㆍ소방직 및 군인","2024. 1/2","63930","7859","7687","172","651","1474","1",
"서울특별시","5규모(300인이상)","2 교육ㆍ법률ㆍ사회복지ㆍ경찰ㆍ소방직 및 군인","2024. 2/2","63758","7233","7143","90","381","1320",".6",
"서울특별시","5규모(300인이상)","3 보건ㆍ의료직","2024. 1/2","87954","6155","5897","258","1202","795","1.3",
"서울특별시","5규모(300인이상)","3 보건ㆍ의료직","2024. 2/2","85091","4167","3457","710","1506","1173","1.7",
"서울특별시","5규모(300인이상)","4 예술ㆍ디자인ㆍ방송ㆍ스포츠직","2024. 1/2","35442","1810","1574","236","614","616","1.7",
"서울특별시","5규모(300인이상)","4 예술ㆍ디자인ㆍ방송ㆍ스포츠직","2024. 2/2","36010","1825","1300","525","1058","1063","2.9",
"서울특별시","5규모(300인이상)","5 미용ㆍ여행ㆍ숙박ㆍ음식ㆍ경비ㆍ청소직","2024. 1/2","190031","27261","26280","981","2632","2910","1.4",
"서울특별시","5규모(300인이상)","5 미용ㆍ여행ㆍ숙박ㆍ음식ㆍ경비ㆍ청소직","2024. 2/2","190146","19146","18067","1079","2777","2833","1.4",
"서울특별시","5규모(300인이상)","6 영업ㆍ판매ㆍ운전ㆍ운송직","2024. 1/2","124253","15410","14875","535","2479","3007","2",
"서울특별시","5규모(300인이상)","6 영업ㆍ판매ㆍ운전ㆍ운송직","2024. 2/2","122256","14124","13253","871","3301","4164","2.6",
"서울특별시","5규모(300인이상)","7 건설ㆍ채굴직","2024. 1/2","13435","478","462","16","113","113",".8",
"서울특별시","5규모(300인이상)","7 건설ㆍ채굴직","2024. 2/2","15560","1240","1206","34","75","75",".5",
"서울특별시","5규모(300인이상)","8 설치ㆍ정비ㆍ생산직","2024. 1/2","55896","5460","5187","273","810","876","1.4",
"서울특별시","5규모(300인이상)","8 설치ㆍ정비ㆍ생산직","2024. 2/2","50910","3614","3385","229","509","562","1",
"서울특별시","5규모(300인이상)","9 농림어업직","2024. 1/2","224","18","16","2","3","2","1.3",
