"시도별(17개)","규모별","산업분류별","시점","현원[명]","구인인원[명]","채용인원[명]","미충원인원[명]","부족인원[명]","채용계획인원[명]","부족률[%]",
"울산광역시","중소규모(5~299인)","H.운수 및 창고업(49~52)","2024. 2/2","12591","937","750","187","675","716","5.1",
"울산광역시","중소규모(5~299인)","I.숙박 및 음식점업(55~56)","2024. 1/2","6675","609","590","19","349","277","5",
"울산광역시","중소규모(5~299인)","I.숙박 및 음식점업(55~56)","2024. 2/2","6554","652","600","52","306","264","4.5",
"울산광역시","중소규모(5~299인)","J.정보통신업(58~63)","2024. 1/2","2941","104","97","7","91","96","3",
"울산광역시","중소규모(5~299인)","J.정보통신업(58~63)","2024. 2/2","2972","206","201","5","76","76","2.5",
"울산광역시","중소규모(5~299인)","K.금융 및 보험업(64~66)","2024. 1/2","5540","63","63","0","33","25",".6",
"울산광역시","중소규모(5~299인)","K.금융 및 보험업(64~66)","2024. 2/2","5623","35","35","0","0","0","0",
"울산광역시","중소규모(5~299인)","L.부동산업(68)","2024. 1/2","3429","142","141","1","6","6",".2",
"울산광역시","중소규모(5~299인)","L.부동산업(68)","2024. 2/2","3452","127","126","1","2","2",".1",
"울산광역시","중소규모(5~299인)","M.전문, 과학 및 기술 서비스업(70~73)","2024. 1/2","9764","617","527","90","311","308","3.1",
"울산광역시","중소규모(5~299인)","M.전문, 과학 및 기술 서비스업(70~73)","2024. 2/2","10054","677","581","96","251","254","2.4",
"울산광역시","중소규모(5~299인)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2024. 1/2","14034","1047","993","54","122","128",".9",
"울산광역시","중소규모(5~299인)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2024. 2/2","14182","790","701","89","243","267","1.7",
"울산광역시","중소규모(5~299인)","P.교육 서비스업(85)","2024. 1/2","6490","626","601","25","68","81","1",
"울산광역시","중소규모(5~299인)","P.교육 서비스업(85)","2024. 2/2","6502","302","290","12","143","154","2.2",
"울산광역시","중소규모(5~299인)","Q.보건업 및 사회복지 서비스업(86~87)","2024. 1/2","30077","2538","2433","105","724","711","2.4",
"울산광역시","중소규모(5~299인)","Q.보건업 및 사회복지 서비스업(86~87)","2024. 2/2","31215","2292","2104","188","670","901","2.1",
"울산광역시","중소규모(5~299인)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2024. 1/2","2338","237","216","21","74","72","3.1",
"울산광역시","중소규모(5~299인)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2024. 2/2","2368","176","164","12","76","84","3.1",
"울산광역시","중소규모(5~299인)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2024. 1/2","4375","399","364","35","159","115","3.5",
"울산광역시","중소규모(5~299인)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2024. 2/2","4056","251","234","17","90","90","2.2",
"세종특별자치시","5규모(300인이상)","전산업","2024. 1/2","12320","719","672","47","194","344","1.6",
"세종특별자치시","5규모(300인이상)","전산업","2024. 2/2","11968","919","785","134","401","385","3.2",
"세종특별자치시","5규모(300인이상)","BC 광공업 (05-34)","2024. 1/2","5381","214","186","28","60","197","1.1",
"세종특별자치시","5규모(300인이상)","BC 광공업 (05-34)","2024. 2/2","5390","290","202","88","211","206","3.8",
"세종특별자치시","5규모(300인이상)","B.광업(05~08)","2024. 1/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","B.광업(05~08)","2024. 2/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","C.제조업(10~34)","2024. 1/2","5381","214","186","28","60","197","1.1",
"세종특별자치시","5규모(300인이상)","C.제조업(10~34)","2024. 2/2","5390","290","202","88","211","206","3.8",
"세종특별자치시","5규모(300인이상)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2024. 1/2","6940","504","486","18","134","147","1.9",
"세종특별자치시","5규모(300인이상)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2024. 2/2","6577","629","583","46","191","179","2.8",
"세종특별자치시","5규모(300인이상)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2024. 1/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2024. 2/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2024. 1/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2024. 2/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","F.건설업(41~42)","2024. 1/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","F.건설업(41~42)","2024. 2/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2024. 1/2","679","11","11","0","1","1",".1",
"세종특별자치시","5규모(300인이상)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2024. 2/2","655","17","17","0","1","1",".2",
"세종특별자치시","5규모(300인이상)","ELS 사업;개인,공공서비스업(36-39,68-96)","2024. 1/2","5364","424","414","10","105","118","1.9",
"세종특별자치시","5규모(300인이상)","ELS 사업;개인,공공서비스업(36-39,68-96)","2024. 2/2","5015","379","341","38","127","115","2.5",
"세종특별자치시","5규모(300인이상)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2024. 1/2","897","70","61","9","28","28","3",
"세종특별자치시","5규모(300인이상)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2024. 2/2","908","233","225","8","63","63","6.5",
"세종특별자치시","5규모(300인이상)","G.도매 및 소매업(45~47)","2024. 1/2","679","11","11","0","1","1",".1",
"세종특별자치시","5규모(300인이상)","G.도매 및 소매업(45~47)","2024. 2/2","655","17","17","0","1","1",".2",
"세종특별자치시","5규모(300인이상)","H.운수 및 창고업(49~52)","2024. 1/2","897","70","61","9","28","28","3",
"세종특별자치시","5규모(300인이상)","H.운수 및 창고업(49~52)","2024. 2/2","908","233","225","8","63","63","6.5",
"세종특별자치시","5규모(300인이상)","I.숙박 및 음식점업(55~56)","2024. 1/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","I.숙박 및 음식점업(55~56)","2024. 2/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","J.정보통신업(58~63)","2024. 1/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","J.정보통신업(58~63)","2024. 2/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","K.금융 및 보험업(64~66)","2024. 1/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","K.금융 및 보험업(64~66)","2024. 2/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","L.부동산업(68)","2024. 1/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","L.부동산업(68)","2024. 2/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","M.전문, 과학 및 기술 서비스업(70~73)","2024. 1/2","1233","68","68","0","40","47","3.1",
"세종특별자치시","5규모(300인이상)","M.전문, 과학 및 기술 서비스업(70~73)","2024. 2/2","1290","87","76","11","55","43","4.1",
"세종특별자치시","5규모(300인이상)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2024. 1/2","689","141","141","0","23","23","3.2",
"세종특별자치시","5규모(300인이상)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2024. 2/2","682","51","51","0","9","9","1.3",
"세종특별자치시","5규모(300인이상)","P.교육 서비스업(85)","2024. 1/2","1684","144","136","8","34","40","2",
"세종특별자치시","5규모(300인이상)","P.교육 서비스업(85)","2024. 2/2","1671","208","192","16","48","48","2.8",
"세종특별자치시","5규모(300인이상)","Q.보건업 및 사회복지 서비스업(86~87)","2024. 1/2","1757","71","70","1","8","8",".5",
"세종특별자치시","5규모(300인이상)","Q.보건업 및 사회복지 서비스업(86~87)","2024. 2/2","1371","32","22","10","15","15","1.1",
"세종특별자치시","5규모(300인이상)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2024. 1/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2024. 2/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2024. 1/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2024. 2/2","0","0","0","0","0","0","0",
"세종특별자치시","중소규모(5~299인)","전산업","2024. 1/2","58994","5251","4785","466","1767","1801","2.9",
"세종특별자치시","중소규모(5~299인)","전산업","2024. 2/2","59808","4347","3949","398","1839","1961","3",
"세종특별자치시","중소규모(5~299인)","BC 광공업 (05-34)","2024. 1/2","15684","1016","894","122","493","493","3",
"세종특별자치시","중소규모(5~299인)","BC 광공업 (05-34)","2024. 2/2","15507","910","721","189","635","635","3.9",
"세종특별자치시","중소규모(5~299인)","B.광업(05~08)","2024. 1/2","127","9","9","0","5","5","3.8",
"세종특별자치시","중소규모(5~299인)","B.광업(05~08)","2024. 2/2","119","5","5","0","0","0","0",
"세종특별자치시","중소규모(5~299인)","C.제조업(10~34)","2024. 1/2","15556","1007","885","122","489","489","3",
"세종특별자치시","중소규모(5~299인)","C.제조업(10~34)","2024. 2/2","15388","906","716","190","635","635","4",
"세종특별자치시","중소규모(5~299인)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2024. 1/2","43310","4235","3890","345","1274","1307","2.9",
"세종특별자치시","중소규모(5~299인)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2024. 2/2","44301","3436","3228","208","1204","1326","2.6",
"세종특별자치시","중소규모(5~299인)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2024. 1/2","584","3","3","0","0","0","0",
"세종특별자치시","중소규모(5~299인)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2024. 2/2","601","8","8","0","2","1",".3",
"세종특별자치시","중소규모(5~299인)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2024. 1/2","671","41","38","3","18","18","2.6",
"세종특별자치시","중소규모(5~299인)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2024. 2/2","624","22","16","6","16","12","2.5",
"세종특별자치시","중소규모(5~299인)","F.건설업(41~42)","2024. 1/2","4940","788","772","16","73","73","1.5",
"세종특별자치시","중소규모(5~299인)","F.건설업(41~42)","2024. 2/2","4658","1034","1027","7","111","161","2.3",
"세종특별자치시","중소규모(5~299인)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2024. 1/2","4354","484","460","24","102","110","2.3",
"세종특별자치시","중소규모(5~299인)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2024. 2/2","4579","465","450","15","95","106","2",
"세종특별자치시","중소규모(5~299인)","ELS 사업;개인,공공서비스업(36-39,68-96)","2024. 1/2","27696","2461","2351","110","724","748","2.5",
"세종특별자치시","중소규모(5~299인)","ELS 사업;개인,공공서비스업(36-39,68-96)","2024. 2/2","28712","1664","1553","111","782","849","2.7",
"세종특별자치시","중소규모(5~299인)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2024. 1/2","6320","502","307","195","374","376","5.6",
"세종특별자치시","중소규모(5~299인)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2024. 2/2","6352","274","198","76","216","211","3.3",
"세종특별자치시","중소규모(5~299인)","G.도매 및 소매업(45~47)","2024. 1/2","2612","234","211","23","66","73","2.5",
"세종특별자치시","중소규모(5~299인)","G.도매 및 소매업(45~47)","2024. 2/2","2794","111","96","15","35","32","1.2",
"세종특별자치시","중소규모(5~299인)","H.운수 및 창고업(49~52)","2024. 1/2","1667","279","107","172","281","281","14.4",
"세종특별자치시","중소규모(5~299인)","H.운수 및 창고업(49~52)","2024. 2/2","1657","153","79","74","164","164","9",
"세종특별자치시","중소규모(5~299인)","I.숙박 및 음식점업(55~56)","2024. 1/2","1742","250","250","0","37","37","2.1",
"세종특별자치시","중소규모(5~299인)","I.숙박 및 음식점업(55~56)","2024. 2/2","1785","354","354","0","60","74","3.3",
"세종특별자치시","중소규모(5~299인)","J.정보통신업(58~63)","2024. 1/2","1913","178","156","22","84","84","4.2",
"세종특별자치시","중소규모(5~299인)","J.정보통신업(58~63)","2024. 2/2","1861","95","94","1","50","46","2.6",
"세종특별자치시","중소규모(5~299인)","K.금융 및 보험업(64~66)","2024. 1/2","2155","41","41","0","9","11",".4",
"세종특별자치시","중소규모(5~299인)","K.금융 및 보험업(64~66)","2024. 2/2","2233","17","17","0","0","0","0",
"세종특별자치시","중소규모(5~299인)","L.부동산업(68)","2024. 1/2","2450","139","139","0","27","20","1.1",
"세종특별자치시","중소규모(5~299인)","L.부동산업(68)","2024. 2/2","2550","92","92","0","11","11",".4",
"세종특별자치시","중소규모(5~299인)","M.전문, 과학 및 기술 서비스업(70~73)","2024. 1/2","6765","444","424","20","227","234","3.2",
"세종특별자치시","중소규모(5~299인)","M.전문, 과학 및 기술 서비스업(70~73)","2024. 2/2","6897","416","367","49","225","225","3.2",
"세종특별자치시","중소규모(5~299인)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2024. 1/2","3758","366","340","26","68","68","1.8",
"세종특별자치시","중소규모(5~299인)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2024. 2/2","3909","237","213","24","66","66","1.7",
"세종특별자치시","중소규모(5~299인)","P.교육 서비스업(85)","2024. 1/2","2107","228","228","0","58","58","2.7",
"세종특별자치시","중소규모(5~299인)","P.교육 서비스업(85)","2024. 2/2","2141","124","124","0","34","40","1.6",
"세종특별자치시","중소규모(5~299인)","Q.보건업 및 사회복지 서비스업(86~87)","2024. 1/2","9245","953","943","10","219","240","2.3",
"세종특별자치시","중소규모(5~299인)","Q.보건업 및 사회복지 서비스업(86~87)","2024. 2/2","9891","588","565","23","335","397","3.3",
"세종특별자치시","중소규모(5~299인)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2024. 1/2","1426","173","153","20","34","37","2.3",
"세종특별자치시","중소규모(5~299인)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2024. 2/2","1467","82","77","5","21","26","1.4",
"세종특별자치시","중소규모(5~299인)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2024. 1/2","1273","117","85","32","72","72","5.4",
"세종특별자치시","중소규모(5~299인)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2024. 2/2","1233","102","98","4","75","73","5.7",
"경기도","5규모(300인이상)","전산업","2024. 1/2","638441","39779","36544","3235","10165","10652","1.6",
"경기도","5규모(300인이상)","전산업","2024. 2/2","656612","34656","31681","2975","9248","10213","1.4",
"경기도","5규모(300인이상)","BC 광공업 (05-34)","2024. 1/2","214908","4075","3419","656","1871","1846",".9",
"경기도","5규모(300인이상)","BC 광공업 (05-34)","2024. 2/2","217937","4712","4091","621","1734","1746",".8",
"경기도","5규모(300인이상)","B.광업(05~08)","2024. 1/2","0","0","0","0","0","0","0",
"경기도","5규모(300인이상)","B.광업(05~08)","2024. 2/2","0","0","0","0","0","0","0",
"경기도","5규모(300인이상)","C.제조업(10~34)","2024. 1/2","214908","4075","3419","656","1871","1846",".9",
"경기도","5규모(300인이상)","C.제조업(10~34)","2024. 2/2","217937","4712","4091","621","1734","1746",".8",
"경기도","5규모(300인이상)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2024. 1/2","423533","35705","33125","2580","8294","8806","1.9",
"경기도","5규모(300인이상)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2024. 2/2","438676","29943","27591","2352","7513","8467","1.7",
"경기도","5규모(300인이상)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2024. 1/2","1181","0","0","0","0","0","0",
"경기도","5규모(300인이상)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2024. 2/2","1203","71","67","4","0","0","0",
"경기도","5규모(300인이상)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2024. 1/2","0","0","0","0","0","0","0",
"경기도","5규모(300인이상)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2024. 2/2","0","0","0","0","0","0","0",
"경기도","5규모(300인이상)","F.건설업(41~42)","2024. 1/2","2064","354","346","8","8","8",".4",
"경기도","5규모(300인이상)","F.건설업(41~42)","2024. 2/2","1713","14","13","1","4","4",".2",
"경기도","5규모(300인이상)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2024. 1/2","11891","426","411","15","236","229","1.9",
"경기도","5규모(300인이상)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2024. 2/2","13697","417","412","5","176","176","1.3",
"경기도","5규모(300인이상)","ELS 사업;개인,공공서비스업(36-39,68-96)","2024. 1/2","312116","26978","25656","1322","4529","5049","1.4",
"경기도","5규모(300인이상)","ELS 사업;개인,공공서비스업(36-39,68-96)","2024. 2/2","321330","22651","21398","1253","4026","4987","1.2",
"경기도","5규모(300인이상)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2024. 1/2","97463","7947","6712","1235","3520","3519","3.5",
"경기도","5규모(300인이상)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2024. 2/2","101935","6861","5768","1093","3307","3300","3.1",
"경기도","5규모(300인이상)","G.도매 및 소매업(45~47)","2024. 1/2","11891","426","411","15","236","229","1.9",
"경기도","5규모(300인이상)","G.도매 및 소매업(45~47)","2024. 2/2","13697","417","412","5","176","176","1.3",
"경기도","5규모(300인이상)","H.운수 및 창고업(49~52)","2024. 1/2","32665","5870","5038","832","1918","1918","5.5",
"경기도","5규모(300인이상)","H.운수 및 창고업(49~52)","2024. 2/2","33845","4473","3975","498","2095","2088","5.8",
"경기도","5규모(300인이상)","I.숙박 및 음식점업(55~56)","2024. 1/2","0","0","0","0","0","0","0",
"경기도","5규모(300인이상)","I.숙박 및 음식점업(55~56)","2024. 2/2","0","0","0","0","0","0","0",
"경기도","5규모(300인이상)","J.정보통신업(58~63)","2024. 1/2","58546","1917","1516","401","1399","1398","2.3",
"경기도","5규모(300인이상)","J.정보통신업(58~63)","2024. 2/2","61915","2061","1520","541","1132","1132","1.8",
"경기도","5규모(300인이상)","K.금융 및 보험업(64~66)","2024. 1/2","5071","159","158","1","203","203","3.8",
"경기도","5규모(300인이상)","K.금융 및 보험업(64~66)","2024. 2/2","4972","257","205","52","80","80","1.6",
"경기도","5규모(300인이상)","L.부동산업(68)","2024. 1/2","3475","342","342","0","32","39",".9",
"경기도","5규모(300인이상)","L.부동산업(68)","2024. 2/2","3632","345","336","9","38","38","1",
"경기도","5규모(300인이상)","M.전문, 과학 및 기술 서비스업(70~73)","2024. 1/2","127368","4331","4194","137","949","1000",".7",
"경기도","5규모(300인이상)","M.전문, 과학 및 기술 서비스업(70~73)","2024. 2/2","137138","4257","4175","82","787","717",".6",
"경기도","5규모(300인이상)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2024. 1/2","77496","12221","11907","314","1237","1523","1.6",
"경기도","5규모(300인이상)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2024. 2/2","77300","8748","8483","265","916","1358","1.2",
"경기도","5규모(300인이상)","P.교육 서비스업(85)","2024. 1/2","27113","3854","3719","135","293","610","1.1",
"경기도","5규모(300인이상)","P.교육 서비스업(85)","2024. 2/2","27244","3403","3313","90","369","676","1.3",
"경기도","5규모(300인이상)","Q.보건업 및 사회복지 서비스업(86~87)","2024. 1/2","71158","5224","4510","714","1824","1689","2.5",
"경기도","5규모(300인이상)","Q.보건업 및 사회복지 서비스업(86~87)","2024. 2/2","70502","4100","3315","785","1838","2149","2.5",
"경기도","5규모(300인이상)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2024. 1/2","4225","952","951","1","65","65","1.5",
"경기도","5규모(300인이상)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2024. 2/2","4197","1743","1734","9","54","24","1.3",
"경기도","5규모(300인이상)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2024. 1/2","1282","53","32","21","130","123","9.2",
"경기도","5규모(300인이상)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2024. 2/2","1316","54","41","13","24","24","1.8",
"경기도","중소규모(5~299인)","전산업","2024. 1/2","2767047","200150","177638","22512","86222","84322","3",
"경기도","중소규모(5~299인)","전산업","2024. 2/2","2776679","181169","159719","21450","85556","86529","3",
"경기도","중소규모(5~299인)","BC 광공업 (05-34)","2024. 1/2","868923","48211","36490","11721","31758","30541","3.5",
"경기도","중소규모(5~299인)","BC 광공업 (05-34)","2024. 2/2","870355","44811","35709","9102","30845","30405","3.4",
"경기도","중소규모(5~299인)","B.광업(05~08)","2024. 1/2","1273","37","35","2","28","26","2.2",
"경기도","중소규모(5~299인)","B.광업(05~08)","2024. 2/2","1256","25","23","2","30","30","2.3",
"경기도","중소규모(5~299인)","C.제조업(10~34)","2024. 1/2","867650","48174","36455","11719","31730","30515","3.5",
"경기도","중소규모(5~299인)","C.제조업(10~34)","2024. 2/2","869099","44786","35686","9100","30815","30375","3.4",
"경기도","중소규모(5~299인)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2024. 1/2","1898124","151939","141148","10791","54464","53781","2.8",
"경기도","중소규모(5~299인)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2024. 2/2","1906324","136358","124010","12348","54710","56124","2.8",
"경기도","중소규모(5~299인)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2024. 1/2","7624","54","41","13","16","16",".2",
"경기도","중소규모(5~299인)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2024. 2/2","7622","60","52","8","12","12",".2",
"경기도","중소규모(5~299인)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2024. 1/2","25971","1639","1572","67","403","370","1.5",
"경기도","중소규모(5~299인)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2024. 2/2","26123","958","881","77","361","370","1.4",
"경기도","중소규모(5~299인)","F.건설업(41~42)","2024. 1/2","215229","15806","14790","1016","5035","4947","2.3",
"경기도","중소규모(5~299인)","F.건설업(41~42)","2024. 2/2","219950","21140","20254","886","5289","5475","2.3",
"경기도","중소규모(5~299인)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2024. 1/2","406316","27697","25639","2058","13554","12988","3.2",
"경기도","중소규모(5~299인)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2024. 2/2","401229","27567","24910","2657","13105","13988","3.2",
"경기도","중소규모(5~299인)","ELS 사업;개인,공공서비스업(36-39,68-96)","2024. 1/2","981239","89921","85849","4072","23879","24132","2.4",
"경기도","중소규모(5~299인)","ELS 사업;개인,공공서비스업(36-39,68-96)","2024. 2/2","991805","67035","62454","4581","24548","25022","2.4",
"경기도","중소규모(5~299인)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2024. 1/2","295339","18516","14870","3646","11997","11714","3.9",
"경기도","중소규모(5~299인)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2024. 2/2","293340","20616","16391","4225","11768","11639","3.9",
"경기도","중소규모(5~299인)","G.도매 및 소매업(45~47)","2024. 1/2","313609","15885","14587","1298","8170","8004","2.5",
"경기도","중소규모(5~299인)","G.도매 및 소매업(45~47)","2024. 2/2","308883","17870","15671","2199","8135","8883","2.6",
"경기도","중소규모(5~299인)","H.운수 및 창고업(49~52)","2024. 1/2","126816","11685","8776","2909","8605","8551","6.4",
"경기도","중소규모(5~299인)","H.운수 및 창고업(49~52)","2024. 2/2","125948","12522","9259","3263","8311","8311","6.2",
"경기도","중소규모(5~299인)","I.숙박 및 음식점업(55~56)","2024. 1/2","92707","11812","11052","760","5383","4983","5.5",
"경기도","중소규모(5~299인)","I.숙박 및 음식점업(55~56)","2024. 2/2","92346","9696","9239","457","4970","5105","5.1",
"경기도","중소규모(5~299인)","J.정보통신업(58~63)","2024. 1/2","83552","5235","4533","702","2627","2541","3",
"경기도","중소규모(5~299인)","J.정보통신업(58~63)","2024. 2/2","87943","6361","5549","812","2873","2748","3.2",
"경기도","중소규모(5~299인)","K.금융 및 보험업(64~66)","2024. 1/2","77347","1543","1521","22","749","607","1",
"경기도","중소규모(5~299인)","K.금융 및 보험업(64~66)","2024. 2/2","71827","1673","1531","142","572","567",".8",
"경기도","중소규모(5~299인)","L.부동산업(68)","2024. 1/2","68610","4150","4086","64","437","437",".6",
"경기도","중소규모(5~299인)","L.부동산업(68)","2024. 2/2","71318","4250","4193","57","422","503",".6",
"경기도","중소규모(5~299인)","M.전문, 과학 및 기술 서비스업(70~73)","2024. 1/2","161432","8906","7931","975","4987","4824","3",
"경기도","중소규모(5~299인)","M.전문, 과학 및 기술 서비스업(70~73)","2024. 2/2","157885","7250","6134","1116","4986","5141","3.1",
"경기도","중소규모(5~299인)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2024. 1/2","132830","16202","15688","514","3859","3734","2.8",
"경기도","중소규모(5~299인)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2024. 2/2","130967","13817","13339","478","3212","3240","2.4",
"경기도","중소규모(5~299인)","P.교육 서비스업(85)","2024. 1/2","116043","14028","13865","163","1032","1290",".9",
"경기도","중소규모(5~299인)","P.교육 서비스업(85)","2024. 2/2","117167","5434","5082","352","1911","2102","1.6",
"경기도","중소규모(5~299인)","Q.보건업 및 사회복지 서비스업(86~87)","2024. 1/2","370536","38744","37108","1636","10947","11325","2.9",
"경기도","중소규모(5~299인)","Q.보건업 및 사회복지 서비스업(86~87)","2024. 2/2","383319","30040","28135","1905","10945","10971","2.8",
"경기도","중소규모(5~299인)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2024. 1/2","44127","2521","2177","344","653","653","1.5",
"경기도","중소규모(5~299인)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2024. 2/2","44624","1876","1420","456","726","726","1.6",
"경기도","중소규모(5~299인)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2024. 1/2","61689","3730","3422","308","1562","1500","2.5",
"경기도","중소규모(5~299인)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2024. 2/2","60401","3410","3270","140","1986","1969","3.2",
"강원특별자치도","5규모(300인이상)","전산업","2024. 1/2","38335","2037","1833","204","1150","1535","2.9",
"강원특별자치도","5규모(300인이상)","전산업","2024. 2/2","39688","2587","2278","309","785","802","1.9",
"강원특별자치도","5규모(300인이상)","BC 광공업 (05-34)","2024. 1/2","8343","389","333","56","230","222","2.7",
"강원특별자치도","5규모(300인이상)","BC 광공업 (05-34)","2024. 2/2","8303","317","298","19","165","165","1.9",
"강원특별자치도","5규모(300인이상)","B.광업(05~08)","2024. 1/2","1496","5","5","0","8","8",".5",
"강원특별자치도","5규모(300인이상)","B.광업(05~08)","2024. 2/2","1595","12","12","0","29","29","1.8",
"강원특별자치도","5규모(300인이상)","C.제조업(10~34)","2024. 1/2","6847","384","328","56","222","214","3.1",
"강원특별자치도","5규모(300인이상)","C.제조업(10~34)","2024. 2/2","6707","306","286","20","137","137","2",
"강원특별자치도","5규모(300인이상)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2024. 1/2","29992","1649","1500","149","920","1313","3",
"강원특별자치도","5규모(300인이상)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2024. 2/2","31386","2270","1980","290","620","637","1.9",
