"시도별(17개)","규모별","직종별","시점","현원[명]","구인인원[명]","채용인원[명]","미충원인원[명]","부족인원[명]","채용계획인원[명]","부족률[%]",
"광주광역시","중소규모(5~299인)","88 인쇄ㆍ목재ㆍ공예 및 기타 설치ㆍ정비ㆍ생산직","2023. 2/2","1419","77","46","31","92","71","6.1",
"광주광역시","중소규모(5~299인)","89 제조 단순직","2023. 1/2","7877","605","556","49","299","293","3.7",
"광주광역시","중소규모(5~299인)","89 제조 단순직","2023. 2/2","8422","579","529","50","238","238","2.7",
"광주광역시","중소규모(5~299인)","90 농림어업직","2023. 1/2","389","48","43","5","6","6","1.5",
"광주광역시","중소규모(5~299인)","90 농림어업직","2023. 2/2","123","0","0","0","0","0","0",
"광주광역시","중소규모(5~299인)","전직종","2023. 1/2","287399","26003","23806","2197","6867","7054","2.3",
"광주광역시","중소규모(5~299인)","전직종","2023. 2/2","285172","18458","16675","1783","6235","6883","2.1",
"광주광역시","중소규모(5~299인)","0 경영ㆍ사무ㆍ금융ㆍ보험직","2023. 1/2","68609","2783","2586","197","946","896","1.4",
"광주광역시","중소규모(5~299인)","0 경영ㆍ사무ㆍ금융ㆍ보험직","2023. 2/2","67578","2281","2110","171","650","729","1",
"광주광역시","중소규모(5~299인)","1 연구직 및 공학기술직","2023. 1/2","25838","1470","1313","157","561","559","2.1",
"광주광역시","중소규모(5~299인)","1 연구직 및 공학기술직","2023. 2/2","24135","1025","812","213","545","578","2.2",
"광주광역시","중소규모(5~299인)","2 교육ㆍ법률ㆍ사회복지ㆍ경찰ㆍ소방직 및 군인","2023. 1/2","26294","3480","3377","103","543","540","2",
"광주광역시","중소규모(5~299인)","2 교육ㆍ법률ㆍ사회복지ㆍ경찰ㆍ소방직 및 군인","2023. 2/2","26126","1123","1088","35","332","755","1.3",
"광주광역시","중소규모(5~299인)","3 보건ㆍ의료직","2023. 1/2","21735","1855","1756","99","560","590","2.5",
"광주광역시","중소규모(5~299인)","3 보건ㆍ의료직","2023. 2/2","21649","1564","1327","237","550","573","2.5",
"광주광역시","중소규모(5~299인)","4 예술ㆍ디자인ㆍ방송ㆍ스포츠직","2023. 1/2","4168","381","328","53","143","146","3.3",
"광주광역시","중소규모(5~299인)","4 예술ㆍ디자인ㆍ방송ㆍ스포츠직","2023. 2/2","4682","243","219","24","127","127","2.6",
"광주광역시","중소규모(5~299인)","5 미용ㆍ여행ㆍ숙박ㆍ음식ㆍ경비ㆍ청소직","2023. 1/2","43837","4883","4713","170","764","790","1.7",
"광주광역시","중소규모(5~299인)","5 미용ㆍ여행ㆍ숙박ㆍ음식ㆍ경비ㆍ청소직","2023. 2/2","43350","3570","3497","73","836","878","1.9",
"광주광역시","중소규모(5~299인)","6 영업ㆍ판매ㆍ운전ㆍ운송직","2023. 1/2","33944","3013","2058","955","1498","1548","4.2",
"광주광역시","중소규모(5~299인)","6 영업ㆍ판매ㆍ운전ㆍ운송직","2023. 2/2","31916","2083","1469","614","1482","1482","4.4",
"광주광역시","중소규모(5~299인)","7 건설ㆍ채굴직","2023. 1/2","15700","4537","4505","32","217","211","1.4",
"광주광역시","중소규모(5~299인)","7 건설ㆍ채굴직","2023. 2/2","20864","3814","3812","2","326","385","1.5",
"광주광역시","중소규모(5~299인)","8 설치ㆍ정비ㆍ생산직","2023. 1/2","46885","3553","3126","427","1629","1768","3.4",
"광주광역시","중소규모(5~299인)","8 설치ㆍ정비ㆍ생산직","2023. 2/2","44749","2756","2341","415","1388","1376","3",
"광주광역시","중소규모(5~299인)","9 농림어업직","2023. 1/2","389","48","43","5","6","6","1.5",
"광주광역시","중소규모(5~299인)","9 농림어업직","2023. 2/2","123","0","0","0","0","0","0",
"대전광역시","5규모(300인이상)","01 관리직(임원ㆍ부서장)","2023. 1/2","1769","4","4","0","1","1",".1",
"대전광역시","5규모(300인이상)","01 관리직(임원ㆍ부서장)","2023. 2/2","1691","6","4","2","2","2",".1",
"대전광역시","5규모(300인이상)","02 경영ㆍ행정ㆍ사무직","2023. 1/2","15386","653","527","126","419","441","2.7",
"대전광역시","5규모(300인이상)","02 경영ㆍ행정ㆍ사무직","2023. 2/2","16236","765","695","70","235","236","1.4",
"대전광역시","5규모(300인이상)","03 금융ㆍ보험직","2023. 1/2","341","37","37","0","1","1",".3",
"대전광역시","5규모(300인이상)","03 금융ㆍ보험직","2023. 2/2","301","3","3","0","0","9","0",
"대전광역시","5규모(300인이상)","11 인문ㆍ사회과학 연구직","2023. 1/2","320","13","12","1","3","3",".9",
"대전광역시","5규모(300인이상)","11 인문ㆍ사회과학 연구직","2023. 2/2","351","17","17","0","3","3",".8",
"대전광역시","5규모(300인이상)","12 자연ㆍ생명과학 연구직","2023. 1/2","4504","420","338","82","193","193","4.1",
"대전광역시","5규모(300인이상)","12 자연ㆍ생명과학 연구직","2023. 2/2","4716","450","270","180","245","249","4.9",
"대전광역시","5규모(300인이상)","13 정보통신 연구개발직 및 공학 기술직","2023. 1/2","2860","46","24","22","28","29","1",
"대전광역시","5규모(300인이상)","13 정보통신 연구개발직 및 공학 기술직","2023. 2/2","3096","53","49","4","21","28",".7",
"대전광역시","5규모(300인이상)","14 건설ㆍ채굴 연구개발직 및 공학 기술직","2023. 1/2","1650","82","82","0","0","0","0",
"대전광역시","5규모(300인이상)","14 건설ㆍ채굴 연구개발직 및 공학 기술직","2023. 2/2","1213","25","25","0","18","18","1.5",
"대전광역시","5규모(300인이상)","15 제조 연구개발직 및 공학 기술직","2023. 1/2","15491","920","637","283","655","681","4.1",
"대전광역시","5규모(300인이상)","15 제조 연구개발직 및 공학 기술직","2023. 2/2","17236","982","710","272","418","423","2.4",
"대전광역시","5규모(300인이상)","21 교육직","2023. 1/2","6375","794","786","8","17","17",".3",
"대전광역시","5규모(300인이상)","21 교육직","2023. 2/2","6385","468","459","9","3","3","0",
"대전광역시","5규모(300인이상)","22 법률직","2023. 1/2","133","7","7","0","0","0","0",
"대전광역시","5규모(300인이상)","22 법률직","2023. 2/2","138","7","7","0","3","3","2.1",
"대전광역시","5규모(300인이상)","23 사회복지ㆍ종교직","2023. 1/2","482","15","15","0","1","1",".2",
"대전광역시","5규모(300인이상)","23 사회복지ㆍ종교직","2023. 2/2","110","8","8","0","0","0","0",
"대전광역시","5규모(300인이상)","24 경찰ㆍ소방ㆍ교도직","2023. 1/2","0","0","0","0","0","0","0",
"대전광역시","5규모(300인이상)","24 경찰ㆍ소방ㆍ교도직","2023. 2/2","0","0","0","0","0","0","0",
"대전광역시","5규모(300인이상)","25 군인 ","2023. 1/2","0","0","0","0","0","0","0",
"대전광역시","5규모(300인이상)","25 군인 ","2023. 2/2","0","0","0","0","0","0","0",
"대전광역시","5규모(300인이상)","30 보건ㆍ의료직","2023. 1/2","11098","893","872","21","255","380","2.2",
"대전광역시","5규모(300인이상)","30 보건ㆍ의료직","2023. 2/2","10835","406","359","47","194","384","1.8",
"대전광역시","5규모(300인이상)","41 예술ㆍ디자인ㆍ방송직","2023. 1/2","160","15","15","0","1","1",".6",
"대전광역시","5규모(300인이상)","41 예술ㆍ디자인ㆍ방송직","2023. 2/2","167","9","9","0","2","2","1.2",
"대전광역시","5규모(300인이상)","42 스포츠ㆍ레크리에이션직","2023. 1/2","56","0","0","0","0","0","0",
"대전광역시","5규모(300인이상)","42 스포츠ㆍ레크리에이션직","2023. 2/2","119","11","11","0","1","1",".8",
"대전광역시","5규모(300인이상)","51 미용ㆍ예식 서비스직","2023. 1/2","33","5","5","0","2","2","5.7",
"대전광역시","5규모(300인이상)","51 미용ㆍ예식 서비스직","2023. 2/2","34","0","0","0","0","0","0",
"대전광역시","5규모(300인이상)","52 여행ㆍ숙박ㆍ오락 서비스직","2023. 1/2","21","0","0","0","0","0","0",
"대전광역시","5규모(300인이상)","52 여행ㆍ숙박ㆍ오락 서비스직","2023. 2/2","31","0","0","0","3","3","8.8",
"대전광역시","5규모(300인이상)","53 음식 서비스직","2023. 1/2","475","90","68","22","81","81","14.6",
"대전광역시","5규모(300인이상)","53 음식 서비스직","2023. 2/2","646","123","111","12","65","65","9.1",
"대전광역시","5규모(300인이상)","54 경호ㆍ경비직","2023. 1/2","5512","520","519","1","16","16",".3",
"대전광역시","5규모(300인이상)","54 경호ㆍ경비직","2023. 2/2","5175","415","413","2","12","12",".2",
"대전광역시","5규모(300인이상)","55 돌봄 서비스직(간병ㆍ육아)","2023. 1/2","4","0","0","0","0","0","0",
"대전광역시","5규모(300인이상)","55 돌봄 서비스직(간병ㆍ육아)","2023. 2/2","8","0","0","0","0","0","0",
"대전광역시","5규모(300인이상)","56 청소 및 기타 개인서비스직","2023. 1/2","5694","331","295","36","182","182","3.1",
"대전광역시","5규모(300인이상)","56 청소 및 기타 개인서비스직","2023. 2/2","5612","453","444","9","92","224","1.6",
"대전광역시","5규모(300인이상)","61 영업ㆍ판매직","2023. 1/2","544","61","54","7","44","44","7.5",
"대전광역시","5규모(300인이상)","61 영업ㆍ판매직","2023. 2/2","505","60","44","16","23","23","4.4",
"대전광역시","5규모(300인이상)","62 운전ㆍ운송직","2023. 1/2","334","11","6","5","12","12","3.5",
"대전광역시","5규모(300인이상)","62 운전ㆍ운송직","2023. 2/2","434","12","10","2","28","28","6.1",
"대전광역시","5규모(300인이상)","70 건설ㆍ채굴직","2023. 1/2","534","36","36","0","4","4",".7",
"대전광역시","5규모(300인이상)","70 건설ㆍ채굴직","2023. 2/2","484","36","36","0","5","5","1",
"대전광역시","5규모(300인이상)","81 기계 설치ㆍ정비ㆍ생산직","2023. 1/2","1800","32","23","9","23","23","1.3",
"대전광역시","5규모(300인이상)","81 기계 설치ㆍ정비ㆍ생산직","2023. 2/2","2510","46","37","9","15","15",".6",
"대전광역시","5규모(300인이상)","82 금속ㆍ재료 설치ㆍ정비ㆍ생산직 (판금ㆍ단조ㆍ주조ㆍ용접ㆍ도장 등)","2023. 1/2","319","3","3","0","10","10","3",
"대전광역시","5규모(300인이상)","82 금속ㆍ재료 설치ㆍ정비ㆍ생산직 (판금ㆍ단조ㆍ주조ㆍ용접ㆍ도장 등)","2023. 2/2","386","0","0","0","3","3",".8",
"대전광역시","5규모(300인이상)","83 전기ㆍ전자 설치ㆍ정비ㆍ생산직","2023. 1/2","1686","51","44","7","31","32","1.8",
"대전광역시","5규모(300인이상)","83 전기ㆍ전자 설치ㆍ정비ㆍ생산직","2023. 2/2","1647","65","58","7","5","12",".3",
"대전광역시","5규모(300인이상)","84 정보통신 설치ㆍ정비직","2023. 1/2","11","1","1","0","1","1","8.3",
"대전광역시","5규모(300인이상)","84 정보통신 설치ㆍ정비직","2023. 2/2","7","0","0","0","0","0","0",
"대전광역시","5규모(300인이상)","85 화학ㆍ환경 설치ㆍ정비ㆍ생산직","2023. 1/2","1453","38","38","0","0","0","0",
"대전광역시","5규모(300인이상)","85 화학ㆍ환경 설치ㆍ정비ㆍ생산직","2023. 2/2","1506","30","23","7","27","27","1.8",
"대전광역시","5규모(300인이상)","86 섬유ㆍ의복 생산직","2023. 1/2","0","0","0","0","0","0","0",
"대전광역시","5규모(300인이상)","86 섬유ㆍ의복 생산직","2023. 2/2","0","0","0","0","0","0","0",
"대전광역시","5규모(300인이상)","87 식품 가공ㆍ생산직","2023. 1/2","2215","97","97","0","87","87","3.8",
"대전광역시","5규모(300인이상)","87 식품 가공ㆍ생산직","2023. 2/2","1346","13","13","0","0","0","0",
"대전광역시","5규모(300인이상)","88 인쇄ㆍ목재ㆍ공예 및 기타 설치ㆍ정비ㆍ생산직","2023. 1/2","333","0","0","0","0","0","0",
"대전광역시","5규모(300인이상)","88 인쇄ㆍ목재ㆍ공예 및 기타 설치ㆍ정비ㆍ생산직","2023. 2/2","459","0","0","0","0","0","0",
"대전광역시","5규모(300인이상)","89 제조 단순직","2023. 1/2","2292","228","224","4","64","80","2.7",
"대전광역시","5규모(300인이상)","89 제조 단순직","2023. 2/2","2994","257","198","59","67","67","2.2",
"대전광역시","5규모(300인이상)","90 농림어업직","2023. 1/2","10","1","1","0","1","1","9.1",
"대전광역시","5규모(300인이상)","90 농림어업직","2023. 2/2","79","4","4","0","0","0","0",
"대전광역시","5규모(300인이상)","전직종","2023. 1/2","83896","5406","4771","635","2131","2322","2.5",
"대전광역시","5규모(300인이상)","전직종","2023. 2/2","86457","4723","4019","704","1488","1845","1.7",
"대전광역시","5규모(300인이상)","0 경영ㆍ사무ㆍ금융ㆍ보험직","2023. 1/2","17495","694","568","126","421","443","2.3",
"대전광역시","5규모(300인이상)","0 경영ㆍ사무ㆍ금융ㆍ보험직","2023. 2/2","18228","774","702","72","237","248","1.3",
"대전광역시","5규모(300인이상)","1 연구직 및 공학기술직","2023. 1/2","24825","1481","1093","388","879","907","3.4",
"대전광역시","5규모(300인이상)","1 연구직 및 공학기술직","2023. 2/2","26613","1528","1072","456","704","721","2.6",
"대전광역시","5규모(300인이상)","2 교육ㆍ법률ㆍ사회복지ㆍ경찰ㆍ소방직 및 군인","2023. 1/2","6990","816","808","8","18","18",".3",
"대전광역시","5규모(300인이상)","2 교육ㆍ법률ㆍ사회복지ㆍ경찰ㆍ소방직 및 군인","2023. 2/2","6632","482","474","8","6","6",".1",
"대전광역시","5규모(300인이상)","3 보건ㆍ의료직","2023. 1/2","11098","893","872","21","255","380","2.2",
"대전광역시","5규모(300인이상)","3 보건ㆍ의료직","2023. 2/2","10835","406","359","47","194","384","1.8",
"대전광역시","5규모(300인이상)","4 예술ㆍ디자인ㆍ방송ㆍ스포츠직","2023. 1/2","216","15","15","0","1","1",".5",
"대전광역시","5규모(300인이상)","4 예술ㆍ디자인ㆍ방송ㆍ스포츠직","2023. 2/2","286","20","20","0","3","3","1",
"대전광역시","5규모(300인이상)","5 미용ㆍ여행ㆍ숙박ㆍ음식ㆍ경비ㆍ청소직","2023. 1/2","11740","945","887","58","281","281","2.3",
"대전광역시","5규모(300인이상)","5 미용ㆍ여행ㆍ숙박ㆍ음식ㆍ경비ㆍ청소직","2023. 2/2","11506","991","968","23","172","303","1.5",
"대전광역시","5규모(300인이상)","6 영업ㆍ판매ㆍ운전ㆍ운송직","2023. 1/2","878","72","60","12","56","56","6",
"대전광역시","5규모(300인이상)","6 영업ㆍ판매ㆍ운전ㆍ운송직","2023. 2/2","939","72","55","17","51","51","5.2",
"대전광역시","5규모(300인이상)","7 건설ㆍ채굴직","2023. 1/2","534","36","36","0","4","4",".7",
"대전광역시","5규모(300인이상)","7 건설ㆍ채굴직","2023. 2/2","484","36","36","0","5","5","1",
"대전광역시","5규모(300인이상)","8 설치ㆍ정비ㆍ생산직","2023. 1/2","10110","451","430","21","215","232","2.1",
"대전광역시","5규모(300인이상)","8 설치ㆍ정비ㆍ생산직","2023. 2/2","10854","410","329","81","116","123","1.1",
"대전광역시","5규모(300인이상)","9 농림어업직","2023. 1/2","10","1","1","0","1","1","9.1",
"대전광역시","5규모(300인이상)","9 농림어업직","2023. 2/2","79","4","4","0","0","0","0",
"대전광역시","중소규모(5~299인)","01 관리직(임원ㆍ부서장)","2023. 1/2","1778","16","16","0","0","0","0",
"대전광역시","중소규모(5~299인)","01 관리직(임원ㆍ부서장)","2023. 2/2","1865","58","31","27","14","14",".7",
"대전광역시","중소규모(5~299인)","02 경영ㆍ행정ㆍ사무직","2023. 1/2","61865","3098","2801","297","1263","1214","2",
"대전광역시","중소규모(5~299인)","02 경영ㆍ행정ㆍ사무직","2023. 2/2","62684","2267","2032","235","1015","987","1.6",
"대전광역시","중소규모(5~299인)","03 금융ㆍ보험직","2023. 1/2","7504","321","251","70","138","138","1.8",
"대전광역시","중소규모(5~299인)","03 금융ㆍ보험직","2023. 2/2","7040","419","329","90","22","22",".3",
"대전광역시","중소규모(5~299인)","11 인문ㆍ사회과학 연구직","2023. 1/2","868","33","15","18","25","19","2.8",
"대전광역시","중소규모(5~299인)","11 인문ㆍ사회과학 연구직","2023. 2/2","590","25","25","0","0","0","0",
"대전광역시","중소규모(5~299인)","12 자연ㆍ생명과학 연구직","2023. 1/2","1483","141","102","39","78","78","5",
"대전광역시","중소규모(5~299인)","12 자연ㆍ생명과학 연구직","2023. 2/2","2709","106","72","34","90","88","3.2",
"대전광역시","중소규모(5~299인)","13 정보통신 연구개발직 및 공학 기술직","2023. 1/2","12383","1040","883","157","696","656","5.3",
"대전광역시","중소규모(5~299인)","13 정보통신 연구개발직 및 공학 기술직","2023. 2/2","13939","778","633","145","586","554","4",
"대전광역시","중소규모(5~299인)","14 건설ㆍ채굴 연구개발직 및 공학 기술직","2023. 1/2","11453","825","770","55","249","249","2.1",
"대전광역시","중소규모(5~299인)","14 건설ㆍ채굴 연구개발직 및 공학 기술직","2023. 2/2","9070","528","528","0","86","86",".9",
"대전광역시","중소규모(5~299인)","15 제조 연구개발직 및 공학 기술직","2023. 1/2","15793","870","725","145","871","900","5.2",
"대전광역시","중소규모(5~299인)","15 제조 연구개발직 및 공학 기술직","2023. 2/2","13942","701","502","199","528","505","3.6",
"대전광역시","중소규모(5~299인)","21 교육직","2023. 1/2","11311","1782","1743","39","144","166","1.3",
"대전광역시","중소규모(5~299인)","21 교육직","2023. 2/2","11162","628","622","6","151","173","1.3",
"대전광역시","중소규모(5~299인)","22 법률직","2023. 1/2","934","0","0","0","0","0","0",
"대전광역시","중소규모(5~299인)","22 법률직","2023. 2/2","936","2","2","0","55","55","5.5",
"대전광역시","중소규모(5~299인)","23 사회복지ㆍ종교직","2023. 1/2","14191","2044","1911","133","396","381","2.7",
"대전광역시","중소규모(5~299인)","23 사회복지ㆍ종교직","2023. 2/2","13783","651","626","25","246","246","1.8",
"대전광역시","중소규모(5~299인)","24 경찰ㆍ소방ㆍ교도직","2023. 1/2","0","0","0","0","0","0","0",
"대전광역시","중소규모(5~299인)","24 경찰ㆍ소방ㆍ교도직","2023. 2/2","0","0","0","0","0","0","0",
"대전광역시","중소규모(5~299인)","25 군인 ","2023. 1/2","0","0","0","0","0","0","0",
"대전광역시","중소규모(5~299인)","25 군인 ","2023. 2/2","0","0","0","0","0","0","0",
"대전광역시","중소규모(5~299인)","30 보건ㆍ의료직","2023. 1/2","17358","1881","1695","186","431","436","2.4",
"대전광역시","중소규모(5~299인)","30 보건ㆍ의료직","2023. 2/2","17897","1089","940","149","667","680","3.6",
"대전광역시","중소규모(5~299인)","41 예술ㆍ디자인ㆍ방송직","2023. 1/2","2686","232","185","47","104","107","3.7",
"대전광역시","중소규모(5~299인)","41 예술ㆍ디자인ㆍ방송직","2023. 2/2","2816","45","45","0","68","68","2.4",
"대전광역시","중소규모(5~299인)","42 스포츠ㆍ레크리에이션직","2023. 1/2","1463","77","64","13","68","68","4.4",
"대전광역시","중소규모(5~299인)","42 스포츠ㆍ레크리에이션직","2023. 2/2","1369","74","56","18","60","60","4.2",
"대전광역시","중소규모(5~299인)","51 미용ㆍ예식 서비스직","2023. 1/2","1002","59","55","4","66","66","6.2",
"대전광역시","중소규모(5~299인)","51 미용ㆍ예식 서비스직","2023. 2/2","815","37","37","0","9","9","1.1",
"대전광역시","중소규모(5~299인)","52 여행ㆍ숙박ㆍ오락 서비스직","2023. 1/2","439","97","97","0","11","11","2.4",
"대전광역시","중소규모(5~299인)","52 여행ㆍ숙박ㆍ오락 서비스직","2023. 2/2","368","78","74","4","7","16","1.9",
"대전광역시","중소규모(5~299인)","53 음식 서비스직","2023. 1/2","11328","1561","1418","143","500","502","4.2",
"대전광역시","중소규모(5~299인)","53 음식 서비스직","2023. 2/2","12545","1803","1731","72","392","425","3",
"대전광역시","중소규모(5~299인)","54 경호ㆍ경비직","2023. 1/2","4650","492","491","1","81","82","1.7",
"대전광역시","중소규모(5~299인)","54 경호ㆍ경비직","2023. 2/2","2640","134","134","0","1","1","0",
"대전광역시","중소규모(5~299인)","55 돌봄 서비스직(간병ㆍ육아)","2023. 1/2","8859","1059","1005","54","271","292","3",
"대전광역시","중소규모(5~299인)","55 돌봄 서비스직(간병ㆍ육아)","2023. 2/2","10836","1125","1050","75","247","247","2.2",
"대전광역시","중소규모(5~299인)","56 청소 및 기타 개인서비스직","2023. 1/2","10433","927","898","29","128","129","1.2",
"대전광역시","중소규모(5~299인)","56 청소 및 기타 개인서비스직","2023. 2/2","8313","742","732","10","85","85","1",
"대전광역시","중소규모(5~299인)","61 영업ㆍ판매직","2023. 1/2","23128","1447","1228","219","646","645","2.7",
"대전광역시","중소규모(5~299인)","61 영업ㆍ판매직","2023. 2/2","23908","1295","1195","100","612","639","2.5",
"대전광역시","중소규모(5~299인)","62 운전ㆍ운송직","2023. 1/2","14904","1061","639","422","1409","1400","8.6",
"대전광역시","중소규모(5~299인)","62 운전ㆍ운송직","2023. 2/2","14597","967","647","320","1016","951","6.5",
"대전광역시","중소규모(5~299인)","70 건설ㆍ채굴직","2023. 1/2","12816","5857","5798","59","2694","2698","17.4",
"대전광역시","중소규모(5~299인)","70 건설ㆍ채굴직","2023. 2/2","17049","12223","12206","17","662","645","3.7",
"대전광역시","중소규모(5~299인)","81 기계 설치ㆍ정비ㆍ생산직","2023. 1/2","9380","581","496","85","270","270","2.8",
"대전광역시","중소규모(5~299인)","81 기계 설치ㆍ정비ㆍ생산직","2023. 2/2","9102","968","912","56","348","347","3.7",
"대전광역시","중소규모(5~299인)","82 금속ㆍ재료 설치ㆍ정비ㆍ생산직 (판금ㆍ단조ㆍ주조ㆍ용접ㆍ도장 등)","2023. 1/2","2096","452","410","42","91","91","4.2",
"대전광역시","중소규모(5~299인)","82 금속ㆍ재료 설치ㆍ정비ㆍ생산직 (판금ㆍ단조ㆍ주조ㆍ용접ㆍ도장 등)","2023. 2/2","1461","338","324","14","54","54","3.6",
"대전광역시","중소규모(5~299인)","83 전기ㆍ전자 설치ㆍ정비ㆍ생산직","2023. 1/2","12784","773","675","98","261","262","2",
"대전광역시","중소규모(5~299인)","83 전기ㆍ전자 설치ㆍ정비ㆍ생산직","2023. 2/2","12474","2645","2610","35","169","163","1.3",
"대전광역시","중소규모(5~299인)","84 정보통신 설치ㆍ정비직","2023. 1/2","3046","127","127","0","57","69","1.8",
"대전광역시","중소규모(5~299인)","84 정보통신 설치ㆍ정비직","2023. 2/2","5270","342","342","0","20","2",".4",
"대전광역시","중소규모(5~299인)","85 화학ㆍ환경 설치ㆍ정비ㆍ생산직","2023. 1/2","2939","181","152","29","152","152","4.9",
"대전광역시","중소규모(5~299인)","85 화학ㆍ환경 설치ㆍ정비ㆍ생산직","2023. 2/2","2889","306","269","37","68","68","2.3",
"대전광역시","중소규모(5~299인)","86 섬유ㆍ의복 생산직","2023. 1/2","735","20","20","0","27","27","3.5",
"대전광역시","중소규모(5~299인)","86 섬유ㆍ의복 생산직","2023. 2/2","1146","11","11","0","47","69","3.9",
"대전광역시","중소규모(5~299인)","87 식품 가공ㆍ생산직","2023. 1/2","2898","212","206","6","56","56","1.9",
"대전광역시","중소규모(5~299인)","87 식품 가공ㆍ생산직","2023. 2/2","3184","394","339","55","120","120","3.6",
"대전광역시","중소규모(5~299인)","88 인쇄ㆍ목재ㆍ공예 및 기타 설치ㆍ정비ㆍ생산직","2023. 1/2","2138","67","44","23","65","65","3",
"대전광역시","중소규모(5~299인)","88 인쇄ㆍ목재ㆍ공예 및 기타 설치ㆍ정비ㆍ생산직","2023. 2/2","2208","65","53","12","51","51","2.3",
"대전광역시","중소규모(5~299인)","89 제조 단순직","2023. 1/2","5008","642","576","66","277","277","5.2",
"대전광역시","중소규모(5~299인)","89 제조 단순직","2023. 2/2","6173","402","368","34","148","170","2.3",
"대전광역시","중소규모(5~299인)","90 농림어업직","2023. 1/2","479","306","304","2","126","128","20.8",
"대전광역시","중소규모(5~299인)","90 농림어업직","2023. 2/2","142","53","53","0","13","13","8.4",
"대전광역시","중소규모(5~299인)","전직종","2023. 1/2","290132","28282","25797","2485","11651","11635","3.9",
"대전광역시","중소규모(5~299인)","전직종","2023. 2/2","294921","31299","29531","1768","7657","7611","2.5",
"대전광역시","중소규모(5~299인)","0 경영ㆍ사무ㆍ금융ㆍ보험직","2023. 1/2","71147","3435","3067","368","1401","1352","1.9",
"대전광역시","중소규모(5~299인)","0 경영ㆍ사무ㆍ금융ㆍ보험직","2023. 2/2","71588","2744","2392","352","1051","1022","1.4",
"대전광역시","중소규모(5~299인)","1 연구직 및 공학기술직","2023. 1/2","41980","2909","2494","415","1919","1903","4.4",
"대전광역시","중소규모(5~299인)","1 연구직 및 공학기술직","2023. 2/2","40250","2138","1760","378","1289","1232","3.1",
"대전광역시","중소규모(5~299인)","2 교육ㆍ법률ㆍ사회복지ㆍ경찰ㆍ소방직 및 군인","2023. 1/2","26435","3826","3654","172","540","547","2",
"대전광역시","중소규모(5~299인)","2 교육ㆍ법률ㆍ사회복지ㆍ경찰ㆍ소방직 및 군인","2023. 2/2","25880","1281","1250","31","452","475","1.7",
"대전광역시","중소규모(5~299인)","3 보건ㆍ의료직","2023. 1/2","17358","1881","1695","186","431","436","2.4",
"대전광역시","중소규모(5~299인)","3 보건ㆍ의료직","2023. 2/2","17897","1089","940","149","667","680","3.6",
"대전광역시","중소규모(5~299인)","4 예술ㆍ디자인ㆍ방송ㆍ스포츠직","2023. 1/2","4149","310","248","62","172","176","4",
"대전광역시","중소규모(5~299인)","4 예술ㆍ디자인ㆍ방송ㆍ스포츠직","2023. 2/2","4185","119","101","18","128","128","3",
"대전광역시","중소규모(5~299인)","5 미용ㆍ여행ㆍ숙박ㆍ음식ㆍ경비ㆍ청소직","2023. 1/2","36711","4195","3963","232","1057","1083","2.8",
"대전광역시","중소규모(5~299인)","5 미용ㆍ여행ㆍ숙박ㆍ음식ㆍ경비ㆍ청소직","2023. 2/2","35516","3919","3758","161","741","783","2",
"대전광역시","중소규모(5~299인)","6 영업ㆍ판매ㆍ운전ㆍ운송직","2023. 1/2","38032","2508","1867","641","2055","2045","5.1",
"대전광역시","중소규모(5~299인)","6 영업ㆍ판매ㆍ운전ㆍ운송직","2023. 2/2","38505","2263","1842","421","1628","1590","4.1",
"대전광역시","중소규모(5~299인)","7 건설ㆍ채굴직","2023. 1/2","12816","5857","5798","59","2694","2698","17.4",
"대전광역시","중소규모(5~299인)","7 건설ㆍ채굴직","2023. 2/2","17049","12223","12206","17","662","645","3.7",
"대전광역시","중소규모(5~299인)","8 설치ㆍ정비ㆍ생산직","2023. 1/2","41024","3056","2706","350","1255","1268","3",
"대전광역시","중소규모(5~299인)","8 설치ㆍ정비ㆍ생산직","2023. 2/2","43907","5470","5229","241","1025","1044","2.3",
"대전광역시","중소규모(5~299인)","9 농림어업직","2023. 1/2","479","306","304","2","126","128","20.8",
"대전광역시","중소규모(5~299인)","9 농림어업직","2023. 2/2","142","53","53","0","13","13","8.4",
"울산광역시","5규모(300인이상)","01 관리직(임원ㆍ부서장)","2023. 1/2","1416","7","7","0","6","6",".4",
"울산광역시","5규모(300인이상)","01 관리직(임원ㆍ부서장)","2023. 2/2","1369","1","1","0","7","7",".5",
"울산광역시","5규모(300인이상)","02 경영ㆍ행정ㆍ사무직","2023. 1/2","12793","234","234","0","134","139","1",
"울산광역시","5규모(300인이상)","02 경영ㆍ행정ㆍ사무직","2023. 2/2","13256","360","357","3","136","136","1",
"울산광역시","5규모(300인이상)","03 금융ㆍ보험직","2023. 1/2","59","2","2","0","0","0","0",
"울산광역시","5규모(300인이상)","03 금융ㆍ보험직","2023. 2/2","323","1","0","1","0","1","0",
"울산광역시","5규모(300인이상)","11 인문ㆍ사회과학 연구직","2023. 1/2","41","11","11","0","0","3","0",
"울산광역시","5규모(300인이상)","11 인문ㆍ사회과학 연구직","2023. 2/2","47","10","10","0","2","2","4.1",
"울산광역시","5규모(300인이상)","12 자연ㆍ생명과학 연구직","2023. 1/2","148","20","20","0","0","9","0",
