"시도별(17개)","규모별","산업분류별","시점","현원[명]","구인인원[명]","채용인원[명]","미충원인원[명]","부족인원[명]","채용계획인원[명]","부족률[%]",
"울산광역시","5규모(300인이상)","Q.보건업 및 사회복지 서비스업(86~87)","2022. 2/2","6245","310","279","31","91","99","1.4",
"울산광역시","5규모(300인이상)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2022. 1/2","0","0","0","0","0","0","0",
"울산광역시","5규모(300인이상)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2022. 2/2","0","0","0","0","0","0","0",
"울산광역시","5규모(300인이상)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2022. 1/2","0","0","0","0","0","0","0",
"울산광역시","5규모(300인이상)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2022. 2/2","0","0","0","0","0","0","0",
"울산광역시","중소규모(5~299인)","전산업","2022. 1/2","214025","13672","11941","1731","6023","5993","2.7",
"울산광역시","중소규모(5~299인)","전산업","2022. 2/2","220482","11978","9921","2057","6219","6150","2.7",
"울산광역시","중소규모(5~299인)","BC 광공업 (05-34)","2022. 1/2","80662","3702","2913","789","2943","2842","3.5",
"울산광역시","중소규모(5~299인)","BC 광공업 (05-34)","2022. 2/2","82033","3807","2704","1103","3285","3213","3.9",
"울산광역시","중소규모(5~299인)","B.광업(05~08)","2022. 1/2","250","2","2","0","4","4","1.6",
"울산광역시","중소규모(5~299인)","B.광업(05~08)","2022. 2/2","251","9","9","0","4","4","1.6",
"울산광역시","중소규모(5~299인)","C.제조업(10~34)","2022. 1/2","80412","3700","2910","790","2940","2838","3.5",
"울산광역시","중소규모(5~299인)","C.제조업(10~34)","2022. 2/2","81782","3798","2695","1103","3281","3209","3.9",
"울산광역시","중소규모(5~299인)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2022. 1/2","133363","9970","9028","942","3079","3151","2.3",
"울산광역시","중소규모(5~299인)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2022. 2/2","138449","8171","7217","954","2934","2936","2.1",
"울산광역시","중소규모(5~299인)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2022. 1/2","870","15","15","0","6","6",".7",
"울산광역시","중소규모(5~299인)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2022. 2/2","986","10","6","4","8","8",".8",
"울산광역시","중소규모(5~299인)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2022. 1/2","1990","105","105","0","19","19",".9",
"울산광역시","중소규모(5~299인)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2022. 2/2","2054","76","57","19","31","32","1.5",
"울산광역시","중소규모(5~299인)","F.건설업(41~42)","2022. 1/2","22809","2110","2008","102","650","646","2.8",
"울산광역시","중소규모(5~299인)","F.건설업(41~42)","2022. 2/2","24433","1782","1738","44","285","283","1.2",
"울산광역시","중소규모(5~299인)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2022. 1/2","20717","1013","930","83","473","469","2.2",
"울산광역시","중소규모(5~299인)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2022. 2/2","21222","1186","1036","150","604","604","2.8",
"울산광역시","중소규모(5~299인)","ELS 사업;개인,공공서비스업(36-39,68-96)","2022. 1/2","70483","5885","5415","470","1319","1362","1.8",
"울산광역시","중소규모(5~299인)","ELS 사업;개인,공공서비스업(36-39,68-96)","2022. 2/2","72590","4091","3690","401","1256","1268","1.7",
"울산광역시","중소규모(5~299인)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2022. 1/2","19354","963","675","288","637","673","3.2",
"울산광역시","중소규모(5~299인)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2022. 2/2","20203","1112","753","359","790","782","3.8",
"울산광역시","중소규모(5~299인)","G.도매 및 소매업(45~47)","2022. 1/2","14966","579","505","74","224","210","1.5",
"울산광역시","중소규모(5~299인)","G.도매 및 소매업(45~47)","2022. 2/2","15070","603","521","82","351","351","2.3",
"울산광역시","중소규모(5~299인)","H.운수 및 창고업(49~52)","2022. 1/2","11225","757","490","267","532","581","4.5",
"울산광역시","중소규모(5~299인)","H.운수 및 창고업(49~52)","2022. 2/2","11669","871","531","340","701","700","5.7",
"울산광역시","중소규모(5~299인)","I.숙박 및 음식점업(55~56)","2022. 1/2","5751","434","426","8","249","259","4.2",
"울산광역시","중소규모(5~299인)","I.숙박 및 음식점업(55~56)","2022. 2/2","6152","583","515","68","253","253","4",
"울산광역시","중소규모(5~299인)","J.정보통신업(58~63)","2022. 1/2","2758","93","76","17","74","72","2.6",
"울산광역시","중소규모(5~299인)","J.정보통신업(58~63)","2022. 2/2","2987","139","128","11","63","60","2.1",
"울산광역시","중소규모(5~299인)","K.금융 및 보험업(64~66)","2022. 1/2","4502","97","94","3","26","14",".6",
"울산광역시","중소규모(5~299인)","K.금융 및 보험업(64~66)","2022. 2/2","4561","92","89","3","18","14",".4",
"울산광역시","중소규모(5~299인)","L.부동산업(68)","2022. 1/2","3744","99","97","2","36","36","1",
"울산광역시","중소규모(5~299인)","L.부동산업(68)","2022. 2/2","3924","125","124","1","16","16",".4",
"울산광역시","중소규모(5~299인)","M.전문, 과학 및 기술 서비스업(70~73)","2022. 1/2","10302","683","582","101","237","244","2.2",
"울산광역시","중소규모(5~299인)","M.전문, 과학 및 기술 서비스업(70~73)","2022. 2/2","10682","551","470","81","175","179","1.6",
"울산광역시","중소규모(5~299인)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2022. 1/2","14181","1423","1347","76","243","249","1.7",
"울산광역시","중소규모(5~299인)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2022. 2/2","14251","897","821","76","240","233","1.7",
"울산광역시","중소규모(5~299인)","P.교육 서비스업(85)","2022. 1/2","6130","489","482","7","68","61","1.1",
"울산광역시","중소규모(5~299인)","P.교육 서비스업(85)","2022. 2/2","6149","198","193","5","110","112","1.8",
"울산광역시","중소규모(5~299인)","Q.보건업 및 사회복지 서비스업(86~87)","2022. 1/2","27548","2747","2519","228","562","607","2",
"울산광역시","중소규모(5~299인)","Q.보건업 및 사회복지 서비스업(86~87)","2022. 2/2","28831","1868","1691","177","520","534","1.8",
"울산광역시","중소규모(5~299인)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2022. 1/2","2007","107","87","20","35","28","1.7",
"울산광역시","중소규모(5~299인)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2022. 2/2","2021","111","93","18","51","49","2.5",
"울산광역시","중소규모(5~299인)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2022. 1/2","4581","232","197","35","119","119","2.5",
"울산광역시","중소규모(5~299인)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2022. 2/2","4679","263","240","23","113","113","2.4",
"세종특별자치시","5규모(300인이상)","전산업","2022. 1/2","10265","833","767","66","425","425","4",
"세종특별자치시","5규모(300인이상)","전산업","2022. 2/2","10884","785","722","63","326","361","2.9",
"세종특별자치시","5규모(300인이상)","BC 광공업 (05-34)","2022. 1/2","5034","257","227","30","259","259","4.9",
"세종특별자치시","5규모(300인이상)","BC 광공업 (05-34)","2022. 2/2","5554","434","408","26","226","226","3.9",
"세종특별자치시","5규모(300인이상)","B.광업(05~08)","2022. 1/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","B.광업(05~08)","2022. 2/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","C.제조업(10~34)","2022. 1/2","5034","257","227","30","259","259","4.9",
"세종특별자치시","5규모(300인이상)","C.제조업(10~34)","2022. 2/2","5554","434","408","26","226","226","3.9",
"세종특별자치시","5규모(300인이상)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2022. 1/2","5230","576","540","36","166","166","3.1",
"세종특별자치시","5규모(300인이상)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2022. 2/2","5330","351","315","36","100","136","1.8",
"세종특별자치시","5규모(300인이상)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2022. 1/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2022. 2/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2022. 1/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2022. 2/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","F.건설업(41~42)","2022. 1/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","F.건설업(41~42)","2022. 2/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2022. 1/2","325","22","22","0","0","0","0",
"세종특별자치시","5규모(300인이상)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2022. 2/2","327","30","30","0","0","0","0",
"세종특별자치시","5규모(300인이상)","ELS 사업;개인,공공서비스업(36-39,68-96)","2022. 1/2","4309","481","444","37","101","101","2.3",
"세종특별자치시","5규모(300인이상)","ELS 사업;개인,공공서비스업(36-39,68-96)","2022. 2/2","4392","282","245","37","100","97","2.2",
"세종특별자치시","5규모(300인이상)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2022. 1/2","597","74","74","0","65","65","9.8",
"세종특별자치시","5규모(300인이상)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2022. 2/2","611","40","40","0","0","38","0",
"세종특별자치시","5규모(300인이상)","G.도매 및 소매업(45~47)","2022. 1/2","325","22","22","0","0","0","0",
"세종특별자치시","5규모(300인이상)","G.도매 및 소매업(45~47)","2022. 2/2","327","30","30","0","0","0","0",
"세종특별자치시","5규모(300인이상)","H.운수 및 창고업(49~52)","2022. 1/2","597","74","74","0","65","65","9.8",
"세종특별자치시","5규모(300인이상)","H.운수 및 창고업(49~52)","2022. 2/2","611","40","40","0","0","38","0",
"세종특별자치시","5규모(300인이상)","I.숙박 및 음식점업(55~56)","2022. 1/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","I.숙박 및 음식점업(55~56)","2022. 2/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","J.정보통신업(58~63)","2022. 1/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","J.정보통신업(58~63)","2022. 2/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","K.금융 및 보험업(64~66)","2022. 1/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","K.금융 및 보험업(64~66)","2022. 2/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","L.부동산업(68)","2022. 1/2","313","2","1","1","5","5","1.6",
"세종특별자치시","5규모(300인이상)","L.부동산업(68)","2022. 2/2","313","2","1","1","5","5","1.6",
"세종특별자치시","5규모(300인이상)","M.전문, 과학 및 기술 서비스업(70~73)","2022. 1/2","1386","113","82","31","68","68","4.7",
"세종특별자치시","5규모(300인이상)","M.전문, 과학 및 기술 서비스업(70~73)","2022. 2/2","1618","120","93","27","81","78","4.8",
"세종특별자치시","5규모(300인이상)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2022. 1/2","999","116","116","0","21","21","2.1",
"세종특별자치시","5규모(300인이상)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2022. 2/2","1048","101","101","0","0","0","0",
"세종특별자치시","5규모(300인이상)","P.교육 서비스업(85)","2022. 1/2","1611","250","245","5","7","7",".4",
"세종특별자치시","5규모(300인이상)","P.교육 서비스업(85)","2022. 2/2","1413","58","50","8","15","15","1.1",
"세종특별자치시","5규모(300인이상)","Q.보건업 및 사회복지 서비스업(86~87)","2022. 1/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","Q.보건업 및 사회복지 서비스업(86~87)","2022. 2/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2022. 1/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2022. 2/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2022. 1/2","0","0","0","0","0","0","0",
"세종특별자치시","5규모(300인이상)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2022. 2/2","0","0","0","0","0","0","0",
"세종특별자치시","중소규모(5~299인)","전산업","2022. 1/2","53918","4522","3932","590","2388","2464","4.2",
"세종특별자치시","중소규모(5~299인)","전산업","2022. 2/2","55811","5244","4640","604","2327","2404","4",
"세종특별자치시","중소규모(5~299인)","BC 광공업 (05-34)","2022. 1/2","13586","736","551","185","554","551","3.9",
"세종특별자치시","중소규모(5~299인)","BC 광공업 (05-34)","2022. 2/2","14104","835","633","202","621","616","4.2",
"세종특별자치시","중소규모(5~299인)","B.광업(05~08)","2022. 1/2","103","3","3","0","0","0","0",
"세종특별자치시","중소규모(5~299인)","B.광업(05~08)","2022. 2/2","123","5","5","0","5","5","3.9",
"세종특별자치시","중소규모(5~299인)","C.제조업(10~34)","2022. 1/2","13484","733","547","186","554","551","3.9",
"세종특별자치시","중소규모(5~299인)","C.제조업(10~34)","2022. 2/2","13980","830","628","202","617","611","4.2",
"세종특별자치시","중소규모(5~299인)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2022. 1/2","40331","3786","3382","404","1834","1914","4.3",
"세종특별자치시","중소규모(5~299인)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2022. 2/2","41708","4409","4008","401","1705","1788","3.9",
"세종특별자치시","중소규모(5~299인)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2022. 1/2","490","7","7","0","1","1",".2",
"세종특별자치시","중소규모(5~299인)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2022. 2/2","432","3","3","0","0","0","0",
"세종특별자치시","중소규모(5~299인)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2022. 1/2","597","34","32","2","21","22","3.4",
"세종특별자치시","중소규모(5~299인)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2022. 2/2","593","32","28","4","20","20","3.3",
"세종특별자치시","중소규모(5~299인)","F.건설업(41~42)","2022. 1/2","5060","518","497","21","535","595","9.6",
"세종특별자치시","중소규모(5~299인)","F.건설업(41~42)","2022. 2/2","5078","1536","1536","0","207","237","3.9",
"세종특별자치시","중소규모(5~299인)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2022. 1/2","4286","369","333","36","196","223","4.4",
"세종특별자치시","중소규모(5~299인)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2022. 2/2","4405","425","413","12","152","162","3.3",
"세종특별자치시","중소규모(5~299인)","ELS 사업;개인,공공서비스업(36-39,68-96)","2022. 1/2","25750","2639","2378","261","934","924","3.5",
"세종특별자치시","중소규모(5~299인)","ELS 사업;개인,공공서비스업(36-39,68-96)","2022. 2/2","26770","1962","1747","215","991","1033","3.6",
"세종특별자치시","중소규모(5~299인)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2022. 1/2","5235","261","173","88","168","172","3.1",
"세종특별자치시","중소규모(5~299인)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2022. 2/2","5455","487","312","175","355","355","6.1",
"세종특별자치시","중소규모(5~299인)","G.도매 및 소매업(45~47)","2022. 1/2","2792","147","115","32","108","108","3.7",
"세종특별자치시","중소규모(5~299인)","G.도매 및 소매업(45~47)","2022. 2/2","2834","200","192","8","52","62","1.8",
"세종특별자치시","중소규모(5~299인)","H.운수 및 창고업(49~52)","2022. 1/2","1809","126","55","71","73","73","3.9",
"세종특별자치시","중소규모(5~299인)","H.운수 및 창고업(49~52)","2022. 2/2","1868","259","90","169","265","265","12.4",
"세종특별자치시","중소규모(5~299인)","I.숙박 및 음식점업(55~56)","2022. 1/2","1494","222","218","4","88","115","5.6",
"세종특별자치시","중소규모(5~299인)","I.숙박 및 음식점업(55~56)","2022. 2/2","1571","225","220","5","100","100","6",
"세종특별자치시","중소규모(5~299인)","J.정보통신업(58~63)","2022. 1/2","1452","101","87","14","84","84","5.5",
"세종특별자치시","중소규모(5~299인)","J.정보통신업(58~63)","2022. 2/2","1650","208","203","5","86","86","5",
"세종특별자치시","중소규모(5~299인)","K.금융 및 보험업(64~66)","2022. 1/2","1484","27","23","4","10","14",".7",
"세종특별자치시","중소규모(5~299인)","K.금융 및 보험업(64~66)","2022. 2/2","1504","17","17","0","5","5",".3",
"세종특별자치시","중소규모(5~299인)","L.부동산업(68)","2022. 1/2","2002","106","100","6","20","20","1",
"세종특별자치시","중소규모(5~299인)","L.부동산업(68)","2022. 2/2","2005","185","185","0","9","9",".4",
"세종특별자치시","중소규모(5~299인)","M.전문, 과학 및 기술 서비스업(70~73)","2022. 1/2","5454","420","284","136","305","303","5.3",
"세종특별자치시","중소규모(5~299인)","M.전문, 과학 및 기술 서비스업(70~73)","2022. 2/2","5704","477","434","43","235","252","4",
"세종특별자치시","중소규모(5~299인)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2022. 1/2","2871","231","170","61","112","112","3.8",
"세종특별자치시","중소규모(5~299인)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2022. 2/2","2839","255","207","48","104","102","3.5",
"세종특별자치시","중소규모(5~299인)","P.교육 서비스업(85)","2022. 1/2","1987","161","161","0","58","58","2.8",
"세종특별자치시","중소규모(5~299인)","P.교육 서비스업(85)","2022. 2/2","2136","105","99","6","80","80","3.6",
"세종특별자치시","중소규모(5~299인)","Q.보건업 및 사회복지 서비스업(86~87)","2022. 1/2","10381","1519","1471","48","303","294","2.8",
"세종특별자치시","중소규모(5~299인)","Q.보건업 및 사회복지 서비스업(86~87)","2022. 2/2","10910","770","665","105","451","479","4",
"세종특별자치시","중소규모(5~299인)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2022. 1/2","1083","86","84","2","28","28","2.5",
"세종특별자치시","중소규모(5~299인)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2022. 2/2","1076","53","51","2","23","23","2.1",
"세종특별자치시","중소규모(5~299인)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2022. 1/2","1375","82","76","6","87","87","6",
"세종특별자치시","중소규모(5~299인)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2022. 2/2","1508","85","78","7","68","68","4.3",
"경기도","5규모(300인이상)","전산업","2022. 1/2","596568","41432","37893","3539","11560","12576","1.9",
"경기도","5규모(300인이상)","전산업","2022. 2/2","612613","36390","33436","2954","10987","12340","1.8",
"경기도","5규모(300인이상)","BC 광공업 (05-34)","2022. 1/2","213925","6098","5035","1063","2716","2900","1.3",
"경기도","5규모(300인이상)","BC 광공업 (05-34)","2022. 2/2","218296","5834","5204","630","2713","2859","1.2",
"경기도","5규모(300인이상)","B.광업(05~08)","2022. 1/2","0","0","0","0","0","0","0",
"경기도","5규모(300인이상)","B.광업(05~08)","2022. 2/2","0","0","0","0","0","0","0",
"경기도","5규모(300인이상)","C.제조업(10~34)","2022. 1/2","213925","6098","5035","1063","2716","2900","1.3",
"경기도","5규모(300인이상)","C.제조업(10~34)","2022. 2/2","218296","5834","5204","630","2713","2859","1.2",
"경기도","5규모(300인이상)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2022. 1/2","382643","35335","32858","2477","8845","9676","2.3",
"경기도","5규모(300인이상)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2022. 2/2","394317","30556","28233","2323","8274","9481","2.1",
"경기도","5규모(300인이상)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2022. 1/2","1767","0","0","0","2","122",".1",
"경기도","5규모(300인이상)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2022. 2/2","1782","18","18","0","2","2",".1",
"경기도","5규모(300인이상)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2022. 1/2","0","0","0","0","0","0","0",
"경기도","5규모(300인이상)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2022. 2/2","0","0","0","0","0","0","0",
"경기도","5규모(300인이상)","F.건설업(41~42)","2022. 1/2","1484","95","95","0","0","4","0",
"경기도","5규모(300인이상)","F.건설업(41~42)","2022. 2/2","1091","146","146","0","0","0","0",
"경기도","5규모(300인이상)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2022. 1/2","9479","427","422","5","397","396","4",
"경기도","5규모(300인이상)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2022. 2/2","10005","521","497","24","361","368","3.5",
"경기도","5규모(300인이상)","ELS 사업;개인,공공서비스업(36-39,68-96)","2022. 1/2","298977","30495","28849","1646","4941","5458","1.6",
"경기도","5규모(300인이상)","ELS 사업;개인,공공서비스업(36-39,68-96)","2022. 2/2","308221","25285","23631","1654","4617","5818","1.5",
"경기도","5규모(300인이상)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2022. 1/2","72702","4319","3493","826","3506","3818","4.6",
"경기도","5규모(300인이상)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2022. 2/2","75000","4604","3959","645","3295","3295","4.2",
"경기도","5규모(300인이상)","G.도매 및 소매업(45~47)","2022. 1/2","8988","405","402","3","395","394","4.2",
"경기도","5규모(300인이상)","G.도매 및 소매업(45~47)","2022. 2/2","9272","512","493","19","357","363","3.7",
"경기도","5규모(300인이상)","H.운수 및 창고업(49~52)","2022. 1/2","18616","1206","951","255","464","464","2.4",
"경기도","5규모(300인이상)","H.운수 및 창고업(49~52)","2022. 2/2","20034","1174","948","226","700","700","3.4",
"경기도","5규모(300인이상)","I.숙박 및 음식점업(55~56)","2022. 1/2","491","22","21","1","1","1",".2",
"경기도","5규모(300인이상)","I.숙박 및 음식점업(55~56)","2022. 2/2","733","9","4","5","4","4",".5",
"경기도","5규모(300인이상)","J.정보통신업(58~63)","2022. 1/2","48226","2794","2263","531","2333","2524","4.6",
"경기도","5규모(300인이상)","J.정보통신업(58~63)","2022. 2/2","48909","3126","2743","383","2260","2260","4.4",
"경기도","5규모(300인이상)","K.금융 및 보험업(64~66)","2022. 1/2","4094","318","278","40","708","708","14.7",
"경기도","5규모(300인이상)","K.금융 및 보험업(64~66)","2022. 2/2","4276","286","250","36","334","334","7.2",
"경기도","5규모(300인이상)","L.부동산업(68)","2022. 1/2","3079","54","44","10","123","123","3.8",
"경기도","5규모(300인이상)","L.부동산업(68)","2022. 2/2","3078","187","137","50","62","62","2",
"경기도","5규모(300인이상)","M.전문, 과학 및 기술 서비스업(70~73)","2022. 1/2","117619","5000","4692","308","1340","1499","1.1",
"경기도","5규모(300인이상)","M.전문, 과학 및 기술 서비스업(70~73)","2022. 2/2","121001","4250","4028","222","982","1092",".8",
"경기도","5규모(300인이상)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2022. 1/2","75089","12287","11904","383","1516","1613","2",
"경기도","5규모(300인이상)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2022. 2/2","78954","10498","9723","775","1176","1393","1.5",
"경기도","5규모(300인이상)","P.교육 서비스업(85)","2022. 1/2","31184","5454","4949","505","237","255",".8",
"경기도","5규모(300인이상)","P.교육 서비스업(85)","2022. 2/2","30696","3993","3878","115","191","455",".6",
"경기도","5규모(300인이상)","Q.보건업 및 사회복지 서비스업(86~87)","2022. 1/2","66088","6567","6133","434","1632","1875","2.4",
"경기도","5규모(300인이상)","Q.보건업 및 사회복지 서비스업(86~87)","2022. 2/2","68009","4923","4443","480","2157","2766","3.1",
"경기도","5규모(300인이상)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2022. 1/2","5216","1055","1052","3","39","39",".7",
"경기도","5규모(300인이상)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2022. 2/2","5719","1349","1349","0","1","1","0",
"경기도","5규모(300인이상)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2022. 1/2","703","77","75","2","54","54","7.1",
"경기도","5규모(300인이상)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2022. 2/2","764","86","74","12","49","49","6",
"경기도","중소규모(5~299인)","전산업","2022. 1/2","2588848","191651","158648","33003","116291","117460","4.3",
"경기도","중소규모(5~299인)","전산업","2022. 2/2","2636190","181581","143462","38119","115226","114929","4.2",
"경기도","중소규모(5~299인)","BC 광공업 (05-34)","2022. 1/2","843252","56019","37725","18294","52967","52635","5.9",
"경기도","중소규모(5~299인)","BC 광공업 (05-34)","2022. 2/2","851079","52944","33406","19538","51479","50770","5.7",
"경기도","중소규모(5~299인)","B.광업(05~08)","2022. 1/2","1370","89","89","0","78","78","5.4",
"경기도","중소규모(5~299인)","B.광업(05~08)","2022. 2/2","1387","64","64","0","29","29","2",
"경기도","중소규모(5~299인)","C.제조업(10~34)","2022. 1/2","841882","55931","37637","18294","52889","52557","5.9",
"경기도","중소규모(5~299인)","C.제조업(10~34)","2022. 2/2","849691","52880","33342","19538","51450","50741","5.7",
"경기도","중소규모(5~299인)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2022. 1/2","1745596","135631","120923","14708","63324","64826","3.5",
"경기도","중소규모(5~299인)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2022. 2/2","1785111","128638","110056","18582","63747","64159","3.4",
"경기도","중소규모(5~299인)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2022. 1/2","7371","147","138","9","59","59",".8",
"경기도","중소규모(5~299인)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2022. 2/2","7783","33","33","0","68","68",".9",
"경기도","중소규모(5~299인)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2022. 1/2","25237","1137","1065","72","535","654","2.1",
"경기도","중소규모(5~299인)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2022. 2/2","25581","1090","878","212","812","831","3.1",
"경기도","중소규모(5~299인)","F.건설업(41~42)","2022. 1/2","212587","23139","21344","1795","5757","6460","2.6",
"경기도","중소규모(5~299인)","F.건설업(41~42)","2022. 2/2","214256","28229","27265","964","5073","5078","2.3",
"경기도","중소규모(5~299인)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2022. 1/2","373588","22579","19317","3262","17956","18334","4.6",
"경기도","중소규모(5~299인)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2022. 2/2","380039","24457","20043","4414","16694","16649","4.2",
"경기도","중소규모(5~299인)","ELS 사업;개인,공공서비스업(36-39,68-96)","2022. 1/2","888034","71742","67027","4715","26372","26859","2.9",
"경기도","중소규모(5~299인)","ELS 사업;개인,공공서비스업(36-39,68-96)","2022. 2/2","915537","57525","51524","6001","26989","27646","2.9",
"경기도","중소규모(5~299인)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2022. 1/2","271387","18170","13235","4935","13239","13173","4.7",
"경기도","중소규모(5~299인)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2022. 2/2","275280","18426","11224","7202","14991","14786","5.2",
"경기도","중소규모(5~299인)","G.도매 및 소매업(45~47)","2022. 1/2","299112","16767","13916","2851","11839","11732","3.8",
"경기도","중소규모(5~299인)","G.도매 및 소매업(45~47)","2022. 2/2","300154","16348","12461","3887","12102","12038","3.9",
