"시도별(17개)","규모별","직종별","시점","현원[명]","구인인원[명]","채용인원[명]","미충원인원[명]","부족인원[명]","채용계획인원[명]","부족률[%]",
"세종특별자치시","중소규모(5~299인)","90 농림어업직","2022. 1/2","305","36","33","3","11","11","3.5",
"세종특별자치시","중소규모(5~299인)","90 농림어업직","2022. 2/2","242","28","28","0","10","10","4",
"세종특별자치시","중소규모(5~299인)","전직종","2022. 1/2","53918","4522","3932","590","2388","2464","4.2",
"세종특별자치시","중소규모(5~299인)","전직종","2022. 2/2","55811","5244","4640","604","2327","2404","4",
"세종특별자치시","중소규모(5~299인)","0 경영ㆍ사무ㆍ금융ㆍ보험직","2022. 1/2","12152","503","440","63","244","245","2",
"세종특별자치시","중소규모(5~299인)","0 경영ㆍ사무ㆍ금융ㆍ보험직","2022. 2/2","12364","604","554","50","258","262","2",
"세종특별자치시","중소규모(5~299인)","1 연구직 및 공학기술직","2022. 1/2","6368","419","350","69","320","334","4.8",
"세종특별자치시","중소규모(5~299인)","1 연구직 및 공학기술직","2022. 2/2","7264","584","518","66","256","265","3.4",
"세종특별자치시","중소규모(5~299인)","2 교육ㆍ법률ㆍ사회복지ㆍ경찰ㆍ소방직 및 군인","2022. 1/2","6267","1064","1030","34","202","193","3.1",
"세종특별자치시","중소규모(5~299인)","2 교육ㆍ법률ㆍ사회복지ㆍ경찰ㆍ소방직 및 군인","2022. 2/2","6919","427","394","33","272","262","3.8",
"세종특별자치시","중소규모(5~299인)","3 보건ㆍ의료직","2022. 1/2","2712","208","200","8","76","76","2.7",
"세종특별자치시","중소규모(5~299인)","3 보건ㆍ의료직","2022. 2/2","2734","138","119","19","132","163","4.6",
"세종특별자치시","중소규모(5~299인)","4 예술ㆍ디자인ㆍ방송ㆍ스포츠직","2022. 1/2","867","44","44","0","35","35","3.9",
"세종특별자치시","중소규모(5~299인)","4 예술ㆍ디자인ㆍ방송ㆍ스포츠직","2022. 2/2","838","29","29","0","13","15","1.5",
"세종특별자치시","중소규모(5~299인)","5 미용ㆍ여행ㆍ숙박ㆍ음식ㆍ경비ㆍ청소직","2022. 1/2","5821","665","648","17","222","249","3.7",
"세종특별자치시","중소규모(5~299인)","5 미용ㆍ여행ㆍ숙박ㆍ음식ㆍ경비ㆍ청소직","2022. 2/2","5881","626","564","62","271","280","4.4",
"세종특별자치시","중소규모(5~299인)","6 영업ㆍ판매ㆍ운전ㆍ운송직","2022. 1/2","5248","348","230","118","207","210","3.8",
"세종특별자치시","중소규모(5~299인)","6 영업ㆍ판매ㆍ운전ㆍ운송직","2022. 2/2","5417","467","304","163","357","355","6.2",
"세종특별자치시","중소규모(5~299인)","7 건설ㆍ채굴직","2022. 1/2","3025","345","339","6","466","512","13.3",
"세종특별자치시","중소규모(5~299인)","7 건설ㆍ채굴직","2022. 2/2","2566","1446","1446","0","123","153","4.6",
"세종특별자치시","중소규모(5~299인)","8 설치ㆍ정비ㆍ생산직","2022. 1/2","11153","892","618","274","605","599","5.1",
"세종특별자치시","중소규모(5~299인)","8 설치ㆍ정비ㆍ생산직","2022. 2/2","11587","894","685","209","635","638","5.2",
"세종특별자치시","중소규모(5~299인)","9 농림어업직","2022. 1/2","305","36","33","3","11","11","3.5",
"세종특별자치시","중소규모(5~299인)","9 농림어업직","2022. 2/2","242","28","28","0","10","10","4",
"경기도","5규모(300인이상)","01 관리직(임원ㆍ부서장)","2022. 1/2","10553","196","186","10","48","48",".5",
"경기도","5규모(300인이상)","01 관리직(임원ㆍ부서장)","2022. 2/2","10920","156","138","18","42","42",".4",
"경기도","5규모(300인이상)","02 경영ㆍ행정ㆍ사무직","2022. 1/2","92789","4424","4058","366","1763","1921","1.9",
"경기도","5규모(300인이상)","02 경영ㆍ행정ㆍ사무직","2022. 2/2","96103","4420","4052","368","1287","1345","1.3",
"경기도","5규모(300인이상)","03 금융ㆍ보험직","2022. 1/2","563","51","45","6","73","73","11.5",
"경기도","5규모(300인이상)","03 금융ㆍ보험직","2022. 2/2","610","49","38","11","3","3",".5",
"경기도","5규모(300인이상)","11 인문ㆍ사회과학 연구직","2022. 1/2","145","33","33","0","10","10","6.5",
"경기도","5규모(300인이상)","11 인문ㆍ사회과학 연구직","2022. 2/2","138","26","26","0","3","3","2.1",
"경기도","5규모(300인이상)","12 자연ㆍ생명과학 연구직","2022. 1/2","3547","325","325","0","112","112","3.1",
"경기도","5규모(300인이상)","12 자연ㆍ생명과학 연구직","2022. 2/2","3608","344","335","9","154","154","4.1",
"경기도","5규모(300인이상)","13 정보통신 연구개발직 및 공학 기술직","2022. 1/2","51025","2570","2151","419","2568","2645","4.8",
"경기도","5규모(300인이상)","13 정보통신 연구개발직 및 공학 기술직","2022. 2/2","51298","2581","2187","394","1845","1845","3.5",
"경기도","5규모(300인이상)","14 건설ㆍ채굴 연구개발직 및 공학 기술직","2022. 1/2","9255","731","687","44","145","199","1.5",
"경기도","5규모(300인이상)","14 건설ㆍ채굴 연구개발직 및 공학 기술직","2022. 2/2","9438","359","315","44","111","196","1.2",
"경기도","5규모(300인이상)","15 제조 연구개발직 및 공학 기술직","2022. 1/2","138380","4005","3636","369","1324","1509",".9",
"경기도","5규모(300인이상)","15 제조 연구개발직 및 공학 기술직","2022. 2/2","143782","3532","3261","271","1104","1181",".8",
"경기도","5규모(300인이상)","21 교육직","2022. 1/2","24047","4578","4110","468","73","90",".3",
"경기도","5규모(300인이상)","21 교육직","2022. 2/2","23706","3452","3352","100","152","407",".6",
"경기도","5규모(300인이상)","22 법률직","2022. 1/2","1618","52","50","2","41","48","2.5",
"경기도","5규모(300인이상)","22 법률직","2022. 2/2","1733","61","60","1","37","37","2.1",
"경기도","5규모(300인이상)","23 사회복지ㆍ종교직","2022. 1/2","1824","209","203","6","108","108","5.6",
"경기도","5규모(300인이상)","23 사회복지ㆍ종교직","2022. 2/2","2493","148","141","7","99","99","3.8",
"경기도","5규모(300인이상)","24 경찰ㆍ소방ㆍ교도직","2022. 1/2","155","0","0","0","0","0","0",
"경기도","5규모(300인이상)","24 경찰ㆍ소방ㆍ교도직","2022. 2/2","157","0","0","0","0","0","0",
"경기도","5규모(300인이상)","25 군인 ","2022. 1/2","0","0","0","0","0","0","0",
"경기도","5규모(300인이상)","25 군인 ","2022. 2/2","0","0","0","0","0","0","0",
"경기도","5규모(300인이상)","30 보건ㆍ의료직","2022. 1/2","54352","5527","5168","359","1295","1538","2.3",
"경기도","5규모(300인이상)","30 보건ㆍ의료직","2022. 2/2","55835","4146","3798","348","1715","2240","3",
"경기도","5규모(300인이상)","41 예술ㆍ디자인ㆍ방송직","2022. 1/2","8829","372","286","86","297","355","3.3",
"경기도","5규모(300인이상)","41 예술ㆍ디자인ㆍ방송직","2022. 2/2","8668","361","323","38","298","298","3.3",
"경기도","5규모(300인이상)","42 스포츠ㆍ레크리에이션직","2022. 1/2","335","11","10","1","16","16","4.6",
"경기도","5규모(300인이상)","42 스포츠ㆍ레크리에이션직","2022. 2/2","327","26","26","0","0","0","0",
"경기도","5규모(300인이상)","51 미용ㆍ예식 서비스직","2022. 1/2","49","2","2","0","0","0","0",
"경기도","5규모(300인이상)","51 미용ㆍ예식 서비스직","2022. 2/2","76","2","2","0","0","0","0",
"경기도","5규모(300인이상)","52 여행ㆍ숙박ㆍ오락 서비스직","2022. 1/2","401","371","371","0","0","0","0",
"경기도","5규모(300인이상)","52 여행ㆍ숙박ㆍ오락 서비스직","2022. 2/2","465","564","564","0","0","0","0",
"경기도","5규모(300인이상)","53 음식 서비스직","2022. 1/2","3779","1131","1021","110","191","191","4.8",
"경기도","5규모(300인이상)","53 음식 서비스직","2022. 2/2","4185","1327","1122","205","292","292","6.5",
"경기도","5규모(300인이상)","54 경호ㆍ경비직","2022. 1/2","24617","4089","4083","6","288","325","1.2",
"경기도","5규모(300인이상)","54 경호ㆍ경비직","2022. 2/2","25971","2918","2799","119","296","336","1.1",
"경기도","5규모(300인이상)","55 돌봄 서비스직(간병ㆍ육아)","2022. 1/2","1820","287","287","0","7","7",".4",
"경기도","5규모(300인이상)","55 돌봄 서비스직(간병ㆍ육아)","2022. 2/2","1593","27","27","0","43","43","2.6",
"경기도","5규모(300인이상)","56 청소 및 기타 개인서비스직","2022. 1/2","26875","4634","4526","108","348","371","1.3",
"경기도","5규모(300인이상)","56 청소 및 기타 개인서비스직","2022. 2/2","29119","4425","4218","207","250","304",".9",
"경기도","5규모(300인이상)","61 영업ㆍ판매직","2022. 1/2","17857","950","893","57","289","318","1.6",
"경기도","5규모(300인이상)","61 영업ㆍ판매직","2022. 2/2","18626","1166","1142","24","363","373","1.9",
"경기도","5규모(300인이상)","62 운전ㆍ운송직","2022. 1/2","15295","1260","976","284","562","568","3.5",
"경기도","5규모(300인이상)","62 운전ㆍ운송직","2022. 2/2","16349","1265","977","288","717","729","4.2",
"경기도","5규모(300인이상)","70 건설ㆍ채굴직","2022. 1/2","1427","206","206","0","46","46","3.1",
"경기도","5규모(300인이상)","70 건설ㆍ채굴직","2022. 2/2","1372","182","179","3","20","17","1.4",
"경기도","5규모(300인이상)","81 기계 설치ㆍ정비ㆍ생산직","2022. 1/2","43035","831","756","75","369","372",".9",
"경기도","5규모(300인이상)","81 기계 설치ㆍ정비ㆍ생산직","2022. 2/2","43461","646","574","72","635","684","1.4",
"경기도","5규모(300인이상)","82 금속ㆍ재료 설치ㆍ정비ㆍ생산직 (판금ㆍ단조ㆍ주조ㆍ용접ㆍ도장 등)","2022. 1/2","4958","138","86","52","69","69","1.4",
"경기도","5규모(300인이상)","82 금속ㆍ재료 설치ㆍ정비ㆍ생산직 (판금ㆍ단조ㆍ주조ㆍ용접ㆍ도장 등)","2022. 2/2","4142","123","95","28","105","110","2.5",
"경기도","5규모(300인이상)","83 전기ㆍ전자 설치ㆍ정비ㆍ생산직","2022. 1/2","30882","1753","1408","345","695","704","2.2",
"경기도","5규모(300인이상)","83 전기ㆍ전자 설치ㆍ정비ㆍ생산직","2022. 2/2","31033","1473","1312","161","450","532","1.4",
"경기도","5규모(300인이상)","84 정보통신 설치ㆍ정비직","2022. 1/2","159","0","0","0","0","0","0",
"경기도","5규모(300인이상)","84 정보통신 설치ㆍ정비직","2022. 2/2","185","1","1","0","0","0","0",
"경기도","5규모(300인이상)","85 화학ㆍ환경 설치ㆍ정비ㆍ생산직","2022. 1/2","5540","139","128","11","123","125","2.2",
"경기도","5규모(300인이상)","85 화학ㆍ환경 설치ㆍ정비ㆍ생산직","2022. 2/2","5529","83","78","5","85","85","1.5",
"경기도","5규모(300인이상)","86 섬유ㆍ의복 생산직","2022. 1/2","41","0","0","0","0","0","0",
"경기도","5규모(300인이상)","86 섬유ㆍ의복 생산직","2022. 2/2","6","3","3","0","0","0","0",
"경기도","5규모(300인이상)","87 식품 가공ㆍ생산직","2022. 1/2","4638","291","175","116","169","222","3.5",
"경기도","5규모(300인이상)","87 식품 가공ㆍ생산직","2022. 2/2","4489","286","251","35","236","287","5",
"경기도","5규모(300인이상)","88 인쇄ㆍ목재ㆍ공예 및 기타 설치ㆍ정비ㆍ생산직","2022. 1/2","344","8","8","0","3","3",".9",
"경기도","5규모(300인이상)","88 인쇄ㆍ목재ㆍ공예 및 기타 설치ㆍ정비ㆍ생산직","2022. 2/2","387","7","7","0","5","5","1.3",
"경기도","5규모(300인이상)","89 제조 단순직","2022. 1/2","16847","2257","2018","239","531","583","3.1",
"경기도","5규모(300인이상)","89 제조 단순직","2022. 2/2","16046","2188","1991","197","640","692","3.8",
"경기도","5규모(300인이상)","90 농림어업직","2022. 1/2","587","2","2","0","0","0","0",
"경기도","5규모(300인이상)","90 농림어업직","2022. 2/2","762","41","41","0","0","0","0",
"경기도","5규모(300인이상)","전직종","2022. 1/2","596568","41432","37893","3539","11560","12576","1.9",
"경기도","5규모(300인이상)","전직종","2022. 2/2","612613","36390","33436","2954","10987","12340","1.8",
"경기도","5규모(300인이상)","0 경영ㆍ사무ㆍ금융ㆍ보험직","2022. 1/2","103905","4671","4288","383","1884","2042","1.8",
"경기도","5규모(300인이상)","0 경영ㆍ사무ㆍ금융ㆍ보험직","2022. 2/2","107633","4626","4229","397","1332","1390","1.2",
"경기도","5규모(300인이상)","1 연구직 및 공학기술직","2022. 1/2","202352","7664","6831","833","4158","4475","2",
"경기도","5규모(300인이상)","1 연구직 및 공학기술직","2022. 2/2","208263","6842","6124","718","3217","3379","1.5",
"경기도","5규모(300인이상)","2 교육ㆍ법률ㆍ사회복지ㆍ경찰ㆍ소방직 및 군인","2022. 1/2","27645","4839","4363","476","222","246",".8",
"경기도","5규모(300인이상)","2 교육ㆍ법률ㆍ사회복지ㆍ경찰ㆍ소방직 및 군인","2022. 2/2","28089","3662","3553","109","289","543","1",
"경기도","5규모(300인이상)","3 보건ㆍ의료직","2022. 1/2","54352","5527","5168","359","1295","1538","2.3",
"경기도","5규모(300인이상)","3 보건ㆍ의료직","2022. 2/2","55835","4146","3798","348","1715","2240","3",
"경기도","5규모(300인이상)","4 예술ㆍ디자인ㆍ방송ㆍ스포츠직","2022. 1/2","9163","383","296","87","312","371","3.3",
"경기도","5규모(300인이상)","4 예술ㆍ디자인ㆍ방송ㆍ스포츠직","2022. 2/2","8995","387","349","38","298","298","3.2",
"경기도","5규모(300인이상)","5 미용ㆍ여행ㆍ숙박ㆍ음식ㆍ경비ㆍ청소직","2022. 1/2","57541","10514","10290","224","834","894","1.4",
"경기도","5규모(300인이상)","5 미용ㆍ여행ㆍ숙박ㆍ음식ㆍ경비ㆍ청소직","2022. 2/2","61409","9264","8732","532","882","976","1.4",
"경기도","5규모(300인이상)","6 영업ㆍ판매ㆍ운전ㆍ운송직","2022. 1/2","33152","2210","1870","340","851","886","2.5",
"경기도","5규모(300인이상)","6 영업ㆍ판매ㆍ운전ㆍ운송직","2022. 2/2","34975","2430","2120","310","1080","1102","3",
"경기도","5규모(300인이상)","7 건설ㆍ채굴직","2022. 1/2","1427","206","206","0","46","46","3.1",
"경기도","5규모(300인이상)","7 건설ㆍ채굴직","2022. 2/2","1372","182","179","3","20","17","1.4",
"경기도","5규모(300인이상)","8 설치ㆍ정비ㆍ생산직","2022. 1/2","106443","5417","4580","837","1959","2079","1.8",
"경기도","5규모(300인이상)","8 설치ㆍ정비ㆍ생산직","2022. 2/2","105278","4811","4312","499","2154","2394","2",
"경기도","5규모(300인이상)","9 농림어업직","2022. 1/2","587","2","2","0","0","0","0",
"경기도","5규모(300인이상)","9 농림어업직","2022. 2/2","762","41","41","0","0","0","0",
"경기도","중소규모(5~299인)","01 관리직(임원ㆍ부서장)","2022. 1/2","27677","445","307","138","231","209",".8",
"경기도","중소규모(5~299인)","01 관리직(임원ㆍ부서장)","2022. 2/2","27384","321","288","33","155","144",".6",
"경기도","중소규모(5~299인)","02 경영ㆍ행정ㆍ사무직","2022. 1/2","532550","24847","20714","4133","12910","12867","2.4",
"경기도","중소규모(5~299인)","02 경영ㆍ행정ㆍ사무직","2022. 2/2","532136","19339","15174","4165","13648","13377","2.5",
"경기도","중소규모(5~299인)","03 금융ㆍ보험직","2022. 1/2","48725","837","740","97","388","410",".8",
"경기도","중소규모(5~299인)","03 금융ㆍ보험직","2022. 2/2","48730","556","521","35","123","117",".3",
"경기도","중소규모(5~299인)","11 인문ㆍ사회과학 연구직","2022. 1/2","1545","198","198","0","72","72","4.5",
"경기도","중소규모(5~299인)","11 인문ㆍ사회과학 연구직","2022. 2/2","1978","159","125","34","185","185","8.6",
"경기도","중소규모(5~299인)","12 자연ㆍ생명과학 연구직","2022. 1/2","6146","512","500","12","385","385","5.9",
"경기도","중소규모(5~299인)","12 자연ㆍ생명과학 연구직","2022. 2/2","6796","469","336","133","407","407","5.7",
"경기도","중소규모(5~299인)","13 정보통신 연구개발직 및 공학 기술직","2022. 1/2","57079","4651","3350","1301","3779","3773","6.2",
"경기도","중소규모(5~299인)","13 정보통신 연구개발직 및 공학 기술직","2022. 2/2","59360","4352","3450","902","3686","3577","5.8",
"경기도","중소규모(5~299인)","14 건설ㆍ채굴 연구개발직 및 공학 기술직","2022. 1/2","52967","2984","2587","397","1591","1591","2.9",
"경기도","중소규모(5~299인)","14 건설ㆍ채굴 연구개발직 및 공학 기술직","2022. 2/2","54508","3078","2593","485","1548","1523","2.8",
"경기도","중소규모(5~299인)","15 제조 연구개발직 및 공학 기술직","2022. 1/2","131265","9447","6776","2671","7033","6661","5.1",
"경기도","중소규모(5~299인)","15 제조 연구개발직 및 공학 기술직","2022. 2/2","134791","8853","6187","2666","7530","7351","5.3",
"경기도","중소규모(5~299인)","21 교육직","2022. 1/2","85995","10121","9718","403","2049","1992","2.3",
"경기도","중소규모(5~299인)","21 교육직","2022. 2/2","89837","3571","3351","220","1602","2088","1.8",
"경기도","중소규모(5~299인)","22 법률직","2022. 1/2","3040","153","107","46","69","75","2.2",
"경기도","중소규모(5~299인)","22 법률직","2022. 2/2","3132","82","43","39","66","69","2.1",
"경기도","중소규모(5~299인)","23 사회복지ㆍ종교직","2022. 1/2","102398","11568","10985","583","2975","2927","2.8",
"경기도","중소규모(5~299인)","23 사회복지ㆍ종교직","2022. 2/2","101175","5795","5374","421","2545","2431","2.5",
"경기도","중소규모(5~299인)","24 경찰ㆍ소방ㆍ교도직","2022. 1/2","0","0","0","0","0","0","0",
"경기도","중소규모(5~299인)","24 경찰ㆍ소방ㆍ교도직","2022. 2/2","0","0","0","0","0","0","0",
"경기도","중소규모(5~299인)","25 군인 ","2022. 1/2","0","0","0","0","0","0","0",
"경기도","중소규모(5~299인)","25 군인 ","2022. 2/2","0","0","0","0","0","0","0",
"경기도","중소규모(5~299인)","30 보건ㆍ의료직","2022. 1/2","115030","10759","9515","1244","4467","4544","3.7",
"경기도","중소규모(5~299인)","30 보건ㆍ의료직","2022. 2/2","119163","10158","8834","1324","5088","5026","4.1",
"경기도","중소규모(5~299인)","41 예술ㆍ디자인ㆍ방송직","2022. 1/2","26477","1665","1382","283","1418","1302","5.1",
"경기도","중소규모(5~299인)","41 예술ㆍ디자인ㆍ방송직","2022. 2/2","26812","1144","987","157","1123","1120","4",
"경기도","중소규모(5~299인)","42 스포츠ㆍ레크리에이션직","2022. 1/2","18187","447","447","0","371","288","2",
"경기도","중소규모(5~299인)","42 스포츠ㆍ레크리에이션직","2022. 2/2","19739","905","623","282","668","683","3.3",
"경기도","중소규모(5~299인)","51 미용ㆍ예식 서비스직","2022. 1/2","9779","945","760","185","918","918","8.6",
"경기도","중소규모(5~299인)","51 미용ㆍ예식 서비스직","2022. 2/2","9829","763","664","99","1025","1025","9.4",
"경기도","중소규모(5~299인)","52 여행ㆍ숙박ㆍ오락 서비스직","2022. 1/2","1097","17","17","0","0","0","0",
"경기도","중소규모(5~299인)","52 여행ㆍ숙박ㆍ오락 서비스직","2022. 2/2","2520","373","373","0","0","0","0",
"경기도","중소규모(5~299인)","53 음식 서비스직","2022. 1/2","91839","6925","6382","543","6130","6472","6.3",
"경기도","중소규모(5~299인)","53 음식 서비스직","2022. 2/2","99093","9804","8874","930","5251","5245","5",
"경기도","중소규모(5~299인)","54 경호ㆍ경비직","2022. 1/2","25945","2418","2418","0","459","483","1.7",
"경기도","중소규모(5~299인)","54 경호ㆍ경비직","2022. 2/2","26559","1379","1345","34","224","238",".8",
"경기도","중소규모(5~299인)","55 돌봄 서비스직(간병ㆍ육아)","2022. 1/2","66477","6594","6431","163","2633","2987","3.8",
"경기도","중소규모(5~299인)","55 돌봄 서비스직(간병ㆍ육아)","2022. 2/2","72719","7976","7565","411","3806","4331","5",
"경기도","중소규모(5~299인)","56 청소 및 기타 개인서비스직","2022. 1/2","77929","6800","6745","55","1740","1926","2.2",
"경기도","중소규모(5~299인)","56 청소 및 기타 개인서비스직","2022. 2/2","80173","5590","5388","202","898","988","1.1",
"경기도","중소규모(5~299인)","61 영업ㆍ판매직","2022. 1/2","228971","13458","11428","2030","9174","9440","3.9",
"경기도","중소규모(5~299인)","61 영업ㆍ판매직","2022. 2/2","230790","13596","10581","3015","9660","9708","4",
"경기도","중소규모(5~299인)","62 운전ㆍ운송직","2022. 1/2","150155","11709","7618","4091","9695","9789","6.1",
"경기도","중소규모(5~299인)","62 운전ㆍ운송직","2022. 2/2","150525","13565","6425","7140","12124","12072","7.5",
"경기도","중소규모(5~299인)","70 건설ㆍ채굴직","2022. 1/2","121508","16654","16398","256","1979","2692","1.6",
"경기도","중소규모(5~299인)","70 건설ㆍ채굴직","2022. 2/2","131619","23000","22843","157","2847","2851","2.1",
"경기도","중소규모(5~299인)","81 기계 설치ㆍ정비ㆍ생산직","2022. 1/2","138605","10425","7286","3139","10457","10517","7",
"경기도","중소규모(5~299인)","81 기계 설치ㆍ정비ㆍ생산직","2022. 2/2","146066","10678","6508","4170","10152","10048","6.5",
"경기도","중소규모(5~299인)","82 금속ㆍ재료 설치ㆍ정비ㆍ생산직 (판금ㆍ단조ㆍ주조ㆍ용접ㆍ도장 등)","2022. 1/2","56418","5240","3242","1998","5396","5410","8.7",
"경기도","중소규모(5~299인)","82 금속ㆍ재료 설치ㆍ정비ㆍ생산직 (판금ㆍ단조ㆍ주조ㆍ용접ㆍ도장 등)","2022. 2/2","50415","5468","2846","2622","4654","4622","8.5",
"경기도","중소규모(5~299인)","83 전기ㆍ전자 설치ㆍ정비ㆍ생산직","2022. 1/2","107651","7912","6287","1625","5575","5580","4.9",
"경기도","중소규모(5~299인)","83 전기ㆍ전자 설치ㆍ정비ㆍ생산직","2022. 2/2","103550","6558","5296","1262","4386","4288","4.1",
"경기도","중소규모(5~299인)","84 정보통신 설치ㆍ정비직","2022. 1/2","13438","773","669","104","367","367","2.7",
"경기도","중소규모(5~299인)","84 정보통신 설치ㆍ정비직","2022. 2/2","12095","1094","924","170","357","278","2.9",
"경기도","중소규모(5~299인)","85 화학ㆍ환경 설치ㆍ정비ㆍ생산직","2022. 1/2","51406","3266","1972","1294","4701","4552","8.4",
"경기도","중소규모(5~299인)","85 화학ㆍ환경 설치ㆍ정비ㆍ생산직","2022. 2/2","50936","3333","2224","1109","4078","3946","7.4",
"경기도","중소규모(5~299인)","86 섬유ㆍ의복 생산직","2022. 1/2","17242","899","643","256","1099","1079","6",
"경기도","중소규모(5~299인)","86 섬유ㆍ의복 생산직","2022. 2/2","17672","1018","953","65","791","791","4.3",
"경기도","중소규모(5~299인)","87 식품 가공ㆍ생산직","2022. 1/2","24165","1159","837","322","1862","1788","7.2",
"경기도","중소규모(5~299인)","87 식품 가공ㆍ생산직","2022. 2/2","24735","1803","1350","453","1676","1571","6.3",
"경기도","중소규모(5~299인)","88 인쇄ㆍ목재ㆍ공예 및 기타 설치ㆍ정비ㆍ생산직","2022. 1/2","48405","2654","1872","782","3078","3005","6",
"경기도","중소규모(5~299인)","88 인쇄ㆍ목재ㆍ공예 및 기타 설치ㆍ정비ㆍ생산직","2022. 2/2","47031","2676","1817","859","2934","2941","5.9",
"경기도","중소규모(5~299인)","89 제조 단순직","2022. 1/2","146039","14830","10116","4714","12968","13038","8.2",
"경기도","중소규모(5~299인)","89 제조 단순직","2022. 2/2","149772","13599","9195","4404","11827","11700","7.3",
"경기도","중소규모(5~299인)","90 농림어업직","2022. 1/2","2699","338","202","136","322","322","10.7",
"경기도","중소규모(5~299인)","90 농림어업직","2022. 2/2","4550","523","405","118","163","185","3.5",
"경기도","중소규모(5~299인)","전직종","2022. 1/2","2588848","191651","158648","33003","116291","117460","4.3",
"경기도","중소규모(5~299인)","전직종","2022. 2/2","2636190","181581","143462","38119","115226","114929","4.2",
"경기도","중소규모(5~299인)","0 경영ㆍ사무ㆍ금융ㆍ보험직","2022. 1/2","608952","26129","21761","4368","13529","13487","2.2",
"경기도","중소규모(5~299인)","0 경영ㆍ사무ㆍ금융ㆍ보험직","2022. 2/2","608250","20215","15982","4233","13927","13638","2.2",
"경기도","중소규모(5~299인)","1 연구직 및 공학기술직","2022. 1/2","249002","17792","13412","4380","12861","12483","4.9",
"경기도","중소규모(5~299인)","1 연구직 및 공학기술직","2022. 2/2","257433","16913","12692","4221","13356","13043","4.9",
"경기도","중소규모(5~299인)","2 교육ㆍ법률ㆍ사회복지ㆍ경찰ㆍ소방직 및 군인","2022. 1/2","191432","21842","20810","1032","5092","4994","2.6",
"경기도","중소규모(5~299인)","2 교육ㆍ법률ㆍ사회복지ㆍ경찰ㆍ소방직 및 군인","2022. 2/2","194144","9448","8769","679","4213","4589","2.1",
"경기도","중소규모(5~299인)","3 보건ㆍ의료직","2022. 1/2","115030","10759","9515","1244","4467","4544","3.7",
"경기도","중소규모(5~299인)","3 보건ㆍ의료직","2022. 2/2","119163","10158","8834","1324","5088","5026","4.1",
"경기도","중소규모(5~299인)","4 예술ㆍ디자인ㆍ방송ㆍ스포츠직","2022. 1/2","44664","2112","1829","283","1790","1590","3.9",
"경기도","중소규모(5~299인)","4 예술ㆍ디자인ㆍ방송ㆍ스포츠직","2022. 2/2","46551","2049","1611","438","1790","1803","3.7",
"경기도","중소규모(5~299인)","5 미용ㆍ여행ㆍ숙박ㆍ음식ㆍ경비ㆍ청소직","2022. 1/2","273066","23700","22753","947","11879","12786","4.2",
"경기도","중소규모(5~299인)","5 미용ㆍ여행ㆍ숙박ㆍ음식ㆍ경비ㆍ청소직","2022. 2/2","290892","25885","24208","1677","11204","11828","3.7",
"경기도","중소규모(5~299인)","6 영업ㆍ판매ㆍ운전ㆍ운송직","2022. 1/2","379126","25168","19046","6122","18869","19229","4.7",
"경기도","중소규모(5~299인)","6 영업ㆍ판매ㆍ운전ㆍ운송직","2022. 2/2","381315","27161","17005","10156","21784","21780","5.4",
"경기도","중소규모(5~299인)","7 건설ㆍ채굴직","2022. 1/2","121508","16654","16398","256","1979","2692","1.6",
"경기도","중소규모(5~299인)","7 건설ㆍ채굴직","2022. 2/2","131619","23000","22843","157","2847","2851","2.1",
"경기도","중소규모(5~299인)","8 설치ㆍ정비ㆍ생산직","2022. 1/2","603369","47158","32922","14236","45503","45335","7",
"경기도","중소규모(5~299인)","8 설치ㆍ정비ㆍ생산직","2022. 2/2","602272","46229","31113","15116","40854","40186","6.4",
"경기도","중소규모(5~299인)","9 농림어업직","2022. 1/2","2699","338","202","136","322","322","10.7",
"경기도","중소규모(5~299인)","9 농림어업직","2022. 2/2","4550","523","405","118","163","185","3.5",
"강원특별자치도","5규모(300인이상)","01 관리직(임원ㆍ부서장)","2022. 1/2","706","2","2","0","1","1",".1",
"강원특별자치도","5규모(300인이상)","01 관리직(임원ㆍ부서장)","2022. 2/2","722","0","0","0","1","1",".1",
"강원특별자치도","5규모(300인이상)","02 경영ㆍ행정ㆍ사무직","2022. 1/2","8046","376","345","31","103","509","1.3",
"강원특별자치도","5규모(300인이상)","02 경영ㆍ행정ㆍ사무직","2022. 2/2","8842","593","472","121","140","385","1.6",
"강원특별자치도","5규모(300인이상)","03 금융ㆍ보험직","2022. 1/2","1771","88","88","0","0","84","0",
"강원특별자치도","5규모(300인이상)","03 금융ㆍ보험직","2022. 2/2","1768","82","81","1","1","99",".1",
"강원특별자치도","5규모(300인이상)","11 인문ㆍ사회과학 연구직","2022. 1/2","247","15","15","0","0","47","0",
"강원특별자치도","5규모(300인이상)","11 인문ㆍ사회과학 연구직","2022. 2/2","254","30","25","5","6","11","2.3",
"강원특별자치도","5규모(300인이상)","12 자연ㆍ생명과학 연구직","2022. 1/2","176","11","11","0","1","0",".6",
"강원특별자치도","5규모(300인이상)","12 자연ㆍ생명과학 연구직","2022. 2/2","341","4","4","0","0","0","0",
"강원특별자치도","5규모(300인이상)","13 정보통신 연구개발직 및 공학 기술직","2022. 1/2","1469","29","27","2","4","70",".3",
"강원특별자치도","5규모(300인이상)","13 정보통신 연구개발직 및 공학 기술직","2022. 2/2","1441","67","44","23","49","72","3.3",
